30.62,6.6858,158.4,12.207
30.64,7.1098,154.42,12.023
30.66,7.5261,150.25,11.781
30.68,7.9375,145.84,11.493
30.7,8.2292,141.06,11.22
30.72,8.2897,135.86,10.939
30.74,8.2003,130.5,10.592
30.76,8.143,125.37,10.2
30.78,8.1925,120.52,9.8655
30.8,8.296,115.78,9.6634
30.82,8.3863,111.23,9.5678
30.84,8.4508,107.13,9.5033
30.86,8.4693,103.62,9.3823
30.88,8.3613,100.55,9.1077
30.9,8.0904,97.646,8.6479
30.92,7.7608,94.75,8.0811
30.94,7.5541,91.864,7.5238
30.96,7.6099,88.94,7.0752
30.98,7.9244,85.852,6.763
31,8.3487,82.519,6.5175
31.02,8.7122,78.985,6.2647
31.04,8.9394,75.38,6.0124
31.06,9.1017,71.831,5.8347
31.08,9.3299,68.377,5.7919
31.1,9.6445,64.953,5.8546
31.12,9.9398,61.52,5.8953
31.14,10.061,58.111,5.7815
31.16,9.9151,54.823,5.4795
31.18,9.5752,51.81,5.0379
31.2,9.2186,49.302,4.496
31.22,9.0206,47.588,3.8927
31.24,9.1844,46.958,3.3412
31.26,9.8622,47.551,3.0248
31.28,10.738,49.102,3.0651
31.3,10.981,50.914,3.402
31.32,10.116,52.176,3.8571
31.34,8.7068,52.24,4.3089
31.36,7.7721,50.856,4.7084
31.38,7.8232,48.316,4.9593
31.4,8.7256,45.312,4.9478
31.42,10.05,42.629,4.6692
31.44,11.307,40.745,4.2293
31.46,12.076,39.679,3.7598
31.48,12.145,39.202,3.3632
31.5,11.562,39.02,3.1021
31.52,10.577,38.835,3.0095
31.54,9.5451,38.43,3.0893
31.56,8.8063,37.744,3.2945
31.58,8.5368,36.878,3.5134
31.6,8.7032,36.091,3.6142
31.62,9.1579,35.638,3.5352
31.64,9.7136,35.571,3.3067
31.66,10.169,35.797,2.9973
31.68,10.389,36.23,2.6988
31.7,10.4,36.802,2.528
31.72,10.339,37.419,2.553
31.74,10.322,38.044,2.7316
31.76,10.363,38.711,2.9614
31.78,10.455,39.396,3.1748
31.8,10.629,39.98,3.3567
