frame, steps, LASI, LPSI, RASI, RPSI, RKNE, RTHI, RANK, RTIB, RHEE, RTOE, LKNE, LTHI, LANK, LTIB, LHEE, LTOE, C7, CLAV, LSHO, RBAK, RSHO, STRN, T10, LBHD, LFHD, RBHD, RFHD, RELB, RUPA, RWRA, RWRB, RFIN, LELB, LUPA, LWRA, LWRB, LFIN
51, 40, 0.0102707, 0.0250804, 0.0155446, 0.0188482, 0.00385557, 0.00987145, 0.00555137, 0.0121061, 0.00375261, 0.00229942, 0.0146487, 0.0215741, 0.0141447, 0.0161034, 0.00744372, 0.0043384, 0.0226151, 0.0214984, 0.0226012, 0.0171266, 0.0426195, 0.0191147, 0.0196798, 0.00909422, 0.0193099, 0.00638501, 0.0113108, 0.0218235, 0.0249242, 0.00760309, 0.0123167, 0.00887523, 0.0231022, 0.0511927, 0.00498755, 0.00927429, 0.00113319
52, 41, 0.0106017, 0.0260391, 0.0160995, 0.0194892, 0.00371466, 0.0101721, 0.00544714, 0.0121471, 0.00353632, 0.00223096, 0.0149294, 0.0222494, 0.0142689, 0.016124, 0.00758313, 0.00433005, 0.02352, 0.022318, 0.0227953, 0.0181244, 0.0438655, 0.0197728, 0.0203709, 0.00929295, 0.0197726, 0.00675613, 0.0115688, 0.0222023, 0.0253518, 0.00779016, 0.012546, 0.0094182, 0.0240318, 0.0516228, 0.00477056, 0.00977865, 0.000123804
53, 41, 0.0108784, 0.0269735, 0.0166212, 0.0201269, 0.0036116, 0.0104133, 0.00537802, 0.0122194, 0.00335421, 0.00217696, 0.0152571, 0.0229711, 0.0144091, 0.0161707, 0.00774457, 0.00432246, 0.0244319, 0.0231396, 0.0228893, 0.019144, 0.0450575, 0.0204226, 0.0210546, 0.00949141, 0.020197, 0.00714788, 0.0118162, 0.0225031, 0.0257204, 0.00794046, 0.012716, 0.00984643, 0.0250615, 0.0520429, 0.00487262, 0.010456, 0.00144657
54, 41, 0.0110522, 0.0278488, 0.0170776, 0.0207704, 0.00355288, 0.0105775, 0.00535119, 0.0123413, 0.00320978, 0.00214094, 0.0156512, 0.0237216, 0.0145558, 0.0162531, 0.00792439, 0.00431293, 0.0253369, 0.0239578, 0.0228906, 0.0201614, 0.0461832, 0.0210736, 0.0217354, 0.00970465, 0.020593, 0.00756964, 0.0120588, 0.0227355, 0.0260255, 0.00805047, 0.012835, 0.0101741, 0.0261747, 0.0524575, 0.00532933, 0.011304, 0.0028117
55, 42, 0.0111104, 0.0286511, 0.0174498, 0.0214222, 0.00353655, 0.0106577, 0.00536029, 0.0125158, 0.0031025, 0.00212442, 0.0161163, 0.0244798, 0.0147005, 0.0163766, 0.00811926, 0.00430047, 0.026222, 0.0247654, 0.0228332, 0.0211403, 0.0472317, 0.021729, 0.0224147, 0.00994133, 0.0209692, 0.00801797, 0.0123014, 0.0229174, 0.0262764, 0.00811562, 0.0129107, 0.0104112, 0.0273404, 0.0528811, 0.00608387, 0.0122952, 0.0041888
56, 42, 0.0110804, 0.029391, 0.0177329, 0.022079, 0.00355096, 0.0106637, 0.00538794, 0.0127279, 0.00302479, 0.00212567, 0.0166361, 0.025223, 0.0148372, 0.0165368, 0.00832368, 0.00428868, 0.0270777, 0.0255541, 0.0227713, 0.022039, 0.0481967, 0.0223828, 0.0230877, 0.0101983, 0.0213348, 0.00847667, 0.0125485, 0.0230694, 0.0264917, 0.00813008, 0.0129492, 0.0105627, 0.0285169, 0.0533327, 0.00703301, 0.0133811, 0.00554947
57, 43, 0.0109962, 0.0300903, 0.0179365, 0.0227351, 0.0035777, 0.0106223, 0.00541475, 0.0129496, 0.00296073, 0.00213918, 0.0171758, 0.0259272, 0.0149595, 0.0167171, 0.00852607, 0.00428385, 0.0278959, 0.0263143, 0.0227694, 0.0228239, 0.0490798, 0.0230221, 0.0237438, 0.0104661, 0.0217084, 0.008925, 0.0128095, 0.0232116, 0.0266912, 0.00809688, 0.0129592, 0.0106401, 0.0296576, 0.053833, 0.00807389, 0.0145007, 0.00686381
58, 43, 0.0108837, 0.0307683, 0.0180693, 0.0233877, 0.00359751, 0.0105707, 0.00542512, 0.0131512, 0.00288864, 0.00215725, 0.0176907, 0.0265694, 0.0150589, 0.0168921, 0.00870945, 0.00428964, 0.0286699, 0.0270374, 0.022894, 0.023483, 0.0498886, 0.0236353, 0.0243732, 0.0107341, 0.0221088, 0.0093468, 0.0130949, 0.0233624, 0.0268902, 0.00803434, 0.0129565, 0.0106697, 0.0307195, 0.0544011, 0.00911953, 0.0155901, 0.00809754
59, 44, 0.0107734, 0.0314415, 0.0181211, 0.0240409, 0.00359322, 0.0105491, 0.00540718, 0.0133082, 0.00278617, 0.00217231, 0.018138, 0.0271324, 0.0151287, 0.017037, 0.00885706, 0.00430381, 0.0293949, 0.0277177, 0.0232026, 0.0240331, 0.050628, 0.0242165, 0.0249698, 0.0109957, 0.0225302, 0.00973534, 0.0134057, 0.0235368, 0.0270987, 0.00797247, 0.012963, 0.0106885, 0.0316706, 0.0550477, 0.010105, 0.0165952, 0.00922075
60, 44, 0.0107018, 0.0321251, 0.0180706, 0.0247033, 0.00355037, 0.0105928, 0.00535267, 0.0134038, 0.00263619, 0.00217879, 0.0184855, 0.027609, 0.0151672, 0.0171342, 0.00895872, 0.00431946, 0.0300668, 0.0283514, 0.0237257, 0.0245101, 0.0512942, 0.0247632, 0.0255307, 0.0112521, 0.0229401, 0.0100935, 0.0137276, 0.0237449, 0.02732, 0.00794564, 0.013003, 0.0107358, 0.032492, 0.0557675, 0.0109901, 0.0174795, 0.0102149
61, 45, 0.0106897, 0.0328234, 0.0179097, 0.0253805, 0.00346028, 0.0107255, 0.00525881, 0.0134296, 0.00243266, 0.00217475, 0.0187158, 0.0279996, 0.0151772, 0.0171761, 0.00901377, 0.00432851, 0.0306806, 0.0289337, 0.0244591, 0.024937, 0.0518761, 0.0252718, 0.0260504, 0.0115077, 0.023312, 0.0104268, 0.0140449, 0.0239892, 0.0275485, 0.00798486, 0.0130973, 0.0108455, 0.0331744, 0.0565408, 0.0117541, 0.0182236, 0.0110706
62, 45, 0.010723, 0.0335212, 0.0176515, 0.0260723, 0.00332484, 0.0109559, 0.00512883, 0.0133875, 0.00218335, 0.00216214, 0.0188286, 0.0283095, 0.0151613, 0.0171631, 0.00902787, 0.00432413, 0.0312317, 0.0294597, 0.0253685, 0.0253048, 0.0523657, 0.0257355, 0.0265207, 0.0117621, 0.0236496, 0.0107362, 0.0143512, 0.0242625, 0.027773, 0.00810949, 0.0132558, 0.0110376, 0.0337146, 0.0573434, 0.0123876, 0.0188203, 0.0117823
63, 45, 0.0107658, 0.0341972, 0.0173292, 0.0267725, 0.00315759, 0.0112779, 0.004969, 0.0132882, 0.00190975, 0.00214618, 0.0188399, 0.0285456, 0.0151182, 0.0170984, 0.00900622, 0.00430227, 0.031721, 0.0299287, 0.0264037, 0.0255954, 0.0527688, 0.0261473, 0.0269334, 0.012005, 0.0239698, 0.0110175, 0.0146452, 0.0245523, 0.027987, 0.0083206, 0.013474, 0.0113123, 0.0341164, 0.0581556, 0.0128906, 0.0192733, 0.0123498
64, 46, 0.0107972, 0.034852, 0.0169926, 0.0274691, 0.00297959, 0.0116768, 0.00478494, 0.0131449, 0.00164791, 0.00213291, 0.0187747, 0.0287152, 0.0150435, 0.0169865, 0.00895128, 0.0042621, 0.0321561, 0.0303449, 0.0275117, 0.0258132, 0.0531076, 0.0265039, 0.0272872, 0.0122268, 0.0242714, 0.0112705, 0.01492, 0.0248482, 0.0281978, 0.0085979, 0.0137353, 0.0116462, 0.0343919, 0.0589637, 0.0132765, 0.0196006, 0.0127857
65, 46, 0.0108282, 0.0355079, 0.0166878, 0.0281462, 0.00281601, 0.0121365, 0.00458227, 0.0129686, 0.00145352, 0.00212724, 0.0186561, 0.0288252, 0.0149354, 0.0168336, 0.00886606, 0.00420594, 0.0325434, 0.0307124, 0.0286473, 0.0259874, 0.0534101, 0.0268079, 0.0275862, 0.0124318, 0.0245322, 0.0115056, 0.0151641, 0.0251462, 0.0284219, 0.00890533, 0.0140175, 0.0119987, 0.03456, 0.0597581, 0.0135717, 0.0198333, 0.013116
66, 46, 0.0108854, 0.0361827, 0.0164287, 0.0287927, 0.00269517, 0.0126451, 0.00436995, 0.0127696, 0.00139289, 0.0021317, 0.0185027, 0.0288822, 0.0147979, 0.0166498, 0.00875681, 0.00413869, 0.032885, 0.0310325, 0.0297818, 0.0261605, 0.0536915, 0.0270634, 0.0278369, 0.0126379, 0.0247292, 0.0117393, 0.0153695, 0.0254459, 0.0286694, 0.00920534, 0.0143002, 0.0123277, 0.0346446, 0.0605343, 0.0138063, 0.020008, 0.0133711
67, 47, 0.0109887, 0.0368724, 0.0161951, 0.0294056, 0.00264357, 0.0131923, 0.00415898, 0.0125578, 0.00149204, 0.00214592, 0.018329, 0.0288919, 0.0146388, 0.0164477, 0.00863142, 0.00406713, 0.033185, 0.0313081, 0.0308987, 0.0263686, 0.0539541, 0.0272746, 0.0280459, 0.0128672, 0.0248633, 0.011986, 0.0155416, 0.0257458, 0.0289379, 0.00947233, 0.0145694, 0.012605, 0.0346749, 0.0612946, 0.0140048, 0.0201568, 0.0135764
68, 47, 0.0111405, 0.0375545, 0.0159583, 0.0299841, 0.00267518, 0.0137636, 0.00395735, 0.0123401, 0.00170598, 0.00216654, 0.0181465, 0.0288579, 0.014466, 0.0162386, 0.00849712, 0.00399796, 0.0334527, 0.0315476, 0.031981, 0.0266163, 0.0542035, 0.0274485, 0.0282211, 0.0131385, 0.0249747, 0.0122559, 0.0157056, 0.0260408, 0.0292174, 0.00969611, 0.0148168, 0.012822, 0.0346842, 0.0620426, 0.0141816, 0.0203014, 0.0137491
69, 47, 0.0113233, 0.0381942, 0.0156932, 0.0305285, 0.00278537, 0.0143396, 0.00376775, 0.0121197, 0.00196842, 0.00218942, 0.0179635, 0.0287828, 0.0142869, 0.0160319, 0.00835959, 0.00393538, 0.0336996, 0.0317629, 0.0329979, 0.0268733, 0.0544546, 0.0275942, 0.0283703, 0.0134534, 0.0251216, 0.0125491, 0.0158919, 0.0263192, 0.0294933, 0.00987732, 0.015035, 0.012984, 0.0347039, 0.0627712, 0.0143457, 0.0204526, 0.0139034
70, 48, 0.011507, 0.0387546, 0.0153751, 0.0310436, 0.00295629, 0.0149032, 0.00358926, 0.0118999, 0.0022355, 0.00221239, 0.0177857, 0.0286741, 0.0141099, 0.0158356, 0.00822344, 0.00388013, 0.0339326, 0.0319612, 0.0339008, 0.0271092, 0.0547183, 0.0277158, 0.0284958, 0.0137881, 0.0253245, 0.012852, 0.0161091, 0.0265646, 0.0297481, 0.0100155, 0.015213, 0.0130966, 0.0347593, 0.0634547, 0.014506, 0.0206133, 0.0140546
71, 48, 0.0116666, 0.0392109, 0.0149871, 0.0315373, 0.00316821, 0.0154445, 0.00341976, 0.0116847, 0.00248821, 0.00223608, 0.0176149, 0.0285476, 0.013944, 0.0156554, 0.0080934, 0.00383091, 0.0341501, 0.0321418, 0.0346364, 0.0273192, 0.0549938, 0.0278126, 0.0285953, 0.0141104, 0.0255423, 0.0131445, 0.016335, 0.0267612, 0.0299682, 0.010102, 0.0153359, 0.0131546, 0.0348685, 0.0640558, 0.0146717, 0.0207829, 0.014217
72, 48, 0.0117896, 0.0395583, 0.0145333, 0.0320132, 0.00340757, 0.0159601, 0.00325728, 0.0114781, 0.00272153, 0.00226285, 0.0174485, 0.028423, 0.0137967, 0.0154906, 0.00797393, 0.00378576, 0.0343446, 0.0322999, 0.0351685, 0.0275153, 0.0552747, 0.0278863, 0.0286689, 0.0144025, 0.0257008, 0.0134146, 0.016533, 0.0268991, 0.0301495, 0.0101252, 0.015391, 0.0131478, 0.0350389, 0.0645445, 0.0148523, 0.0209631, 0.0144014
73, 48, 0.0118732, 0.039812, 0.0140427, 0.03247, 0.00366656, 0.0164501, 0.00310046, 0.011282, 0.00293512, 0.00229496, 0.0172807, 0.0283139, 0.0136706, 0.015334, 0.00786707, 0.00374228, 0.0345114, 0.0324342, 0.0354931, 0.0277084, 0.0555522, 0.0279446, 0.0287246, 0.0146619, 0.0257336, 0.0136619, 0.0166707, 0.0269739, 0.0302936, 0.010085, 0.015376, 0.0130776, 0.035263, 0.0649125, 0.0150596, 0.0211606, 0.0146171
74, 48, 0.0119191, 0.0400001, 0.0135577, 0.0329016, 0.00393906, 0.0169159, 0.00294917, 0.0110977, 0.003129, 0.0023329, 0.0171064, 0.0282236, 0.0135625, 0.0151778, 0.00777113, 0.00369782, 0.034655, 0.0325501, 0.0356416, 0.0278998, 0.0558144, 0.0279971, 0.0287742, 0.0148893, 0.0256099, 0.0138906, 0.0167303, 0.0269835, 0.0303953, 0.0100005, 0.0153038, 0.0129668, 0.0355192, 0.0651803, 0.0153078, 0.0213861, 0.0148741
75, 48, 0.0119268, 0.0401511, 0.0131201, 0.0332997, 0.00421606, 0.0173588, 0.00280548, 0.0109278, 0.0033035, 0.00237502, 0.0169272, 0.0281467, 0.0134653, 0.0150186, 0.00768227, 0.00365028, 0.0347879, 0.0326589, 0.0356812, 0.0280878, 0.0560464, 0.0280535, 0.0288301, 0.0150837, 0.0253453, 0.0141048, 0.016715, 0.0269268, 0.03044, 0.00990489, 0.0151999, 0.0128537, 0.0357803, 0.0653952, 0.015611, 0.0216508, 0.0151831
76, 49, 0.0118908, 0.0402871, 0.0127593, 0.0336589, 0.0044855, 0.0177786, 0.00267346, 0.0107768, 0.00345961, 0.00241819, 0.0167535, 0.0280737, 0.0133688, 0.014858, 0.00759648, 0.00359877, 0.0349251, 0.0327729, 0.0357051, 0.0282797, 0.0562325, 0.0281217, 0.0289029, 0.0152485, 0.0249967, 0.0143103, 0.016651, 0.0268083, 0.0304167, 0.00982997, 0.0150918, 0.0127744, 0.0360234, 0.0656183, 0.0159788, 0.0219628, 0.0155519
77, 49, 0.0118146, 0.0404272, 0.0124833, 0.0339826, 0.00473702, 0.0181734, 0.00255692, 0.0106476, 0.00359835, 0.00245891, 0.0166007, 0.0279979, 0.0132642, 0.0147007, 0.00751099, 0.00354381, 0.0350793, 0.0329005, 0.0357972, 0.0284985, 0.0563609, 0.0282017, 0.0289939, 0.0153964, 0.0246372, 0.014515, 0.0165775, 0.0266433, 0.0303297, 0.0097915, 0.0149985, 0.012745, 0.0362363, 0.0658981, 0.0164098, 0.022323, 0.0159785
78, 49, 0.0117248, 0.0405892, 0.0122757, 0.0342804, 0.0049666, 0.0185401, 0.00245726, 0.0105369, 0.00372122, 0.00249395, 0.0164793, 0.0279174, 0.0131491, 0.0145515, 0.00742603, 0.00348694, 0.0352541, 0.0330404, 0.0359899, 0.0287619, 0.0564261, 0.0282821, 0.029092, 0.0155423, 0.0243219, 0.014723, 0.0165277, 0.0264575, 0.0302011, 0.00978281, 0.0149244, 0.0127551, 0.0364162, 0.0662455, 0.0168856, 0.0227189, 0.0164438
79, 49, 0.0116528, 0.0407796, 0.012108, 0.0345609, 0.00517581, 0.018874, 0.00237389, 0.0104371, 0.00383123, 0.00252102, 0.0163887, 0.0278347, 0.0130301, 0.0144147, 0.0073454, 0.00343056, 0.0354362, 0.0331803, 0.0362515, 0.0290475, 0.0564298, 0.0283485, 0.0291801, 0.0156927, 0.0240644, 0.0149314, 0.016509, 0.0262797, 0.030062, 0.00978192, 0.0148621, 0.0127762, 0.0365634, 0.0666307, 0.0173648, 0.023118, 0.0169071
80, 49, 0.0116022, 0.0409852, 0.0119638, 0.0348246, 0.00536636, 0.0191683, 0.00230601, 0.0103412, 0.00393031, 0.00253906, 0.0163187, 0.0277515, 0.0129192, 0.0142933, 0.0072738, 0.00337801, 0.0355969, 0.0332994, 0.0365192, 0.02929, 0.056381, 0.0283936, 0.0292461, 0.0158406, 0.0238427, 0.015131, 0.0165028, 0.026134, 0.0299387, 0.00976747, 0.0148016, 0.0127819, 0.0366763, 0.0670044, 0.0177905, 0.0234711, 0.0173123
81, 49, 0.0115438, 0.0411748, 0.0118491, 0.0350603, 0.00553677, 0.0194149, 0.00225307, 0.0102475, 0.004016, 0.00254829, 0.0162568, 0.027666, 0.0128274, 0.0141896, 0.00721298, 0.00333313, 0.0357049, 0.0333784, 0.0367455, 0.0294232, 0.0562932, 0.0284192, 0.0292873, 0.0159655, 0.0236284, 0.0153084, 0.0164813, 0.0260341, 0.0298467, 0.00973015, 0.0147389, 0.0127601, 0.0367495, 0.0673242, 0.0181106, 0.0237319, 0.0176087
82, 49, 0.0114458, 0.0413082, 0.0117736, 0.0352495, 0.00568316, 0.0196075, 0.00221431, 0.0101589, 0.00408267, 0.00254985, 0.0161959, 0.0275749, 0.0127591, 0.0141051, 0.00716094, 0.00329898, 0.0357424, 0.033408, 0.036918, 0.0294163, 0.0561771, 0.0284339, 0.0293093, 0.0160402, 0.0234118, 0.0154504, 0.016427, 0.0259841, 0.0297914, 0.00967197, 0.0146762, 0.0127118, 0.0367782, 0.0675673, 0.0182977, 0.0238773, 0.0177713
83, 49, 0.011303, 0.0413523, 0.0117295, 0.0353777, 0.0058024, 0.019747, 0.00218876, 0.0100803, 0.00412665, 0.00254519, 0.0161362, 0.0274763, 0.0127124, 0.0140386, 0.00711445, 0.00327671, 0.0357107, 0.033392, 0.0370446, 0.0292837, 0.0560321, 0.0284469, 0.0293203, 0.0160485, 0.0232027, 0.0155492, 0.01634, 0.025981, 0.02977, 0.00960071, 0.014618, 0.0126451, 0.0367636, 0.0677281, 0.0183522, 0.0239105, 0.017804
84, 49, 0.0111373, 0.0412998, 0.0116946, 0.035444, 0.00589562, 0.0198422, 0.00217485, 0.010014, 0.0041493, 0.00253574, 0.0160807, 0.0273717, 0.0126818, 0.0139869, 0.00707167, 0.00326551, 0.0356229, 0.0333403, 0.0371232, 0.0290764, 0.0558512, 0.0284631, 0.0293245, 0.0160037, 0.0230074, 0.0156088, 0.0162291, 0.026019, 0.0297774, 0.00952597, 0.0145693, 0.0125708, 0.0367141, 0.0678053, 0.0182945, 0.0238514, 0.01773
85, 49, 0.0109786, 0.0411728, 0.011649, 0.0354623, 0.00596893, 0.019907, 0.00216966, 0.00995842, 0.00415568, 0.00252322, 0.0160308, 0.0272638, 0.0126609, 0.0139453, 0.00703171, 0.00326364, 0.0354955, 0.0332628, 0.037132, 0.0288556, 0.0556348, 0.02848, 0.0293211, 0.0159429, 0.0228128, 0.0156403, 0.0161011, 0.026091, 0.0298084, 0.00945643, 0.0145355, 0.0124982, 0.0366414, 0.0677957, 0.0181545, 0.0237269, 0.0175807
86, 49, 0.0108452, 0.0410058, 0.0115843, 0.0354524, 0.00603143, 0.0199558, 0.00216888, 0.00990898, 0.00415164, 0.00250945, 0.0159844, 0.0271528, 0.0126443, 0.0139091, 0.00699268, 0.00326944, 0.0353454, 0.0331674, 0.0370532, 0.0286732, 0.0553982, 0.0284894, 0.0293047, 0.015897, 0.0226039, 0.0156515, 0.0159629, 0.0261874, 0.0298561, 0.00939697, 0.0145188, 0.0124327, 0.036558, 0.0677033, 0.0179653, 0.023565, 0.0173891
87, 49, 0.010741, 0.0408271, 0.0115032, 0.0354299, 0.0060918, 0.0200001, 0.00216806, 0.00986082, 0.0041425, 0.00249598, 0.0159373, 0.0270377, 0.0126282, 0.0138734, 0.0069522, 0.00328176, 0.0351911, 0.0330619, 0.0368939, 0.0285648, 0.0551642, 0.0284802, 0.0292693, 0.0158777, 0.0223888, 0.0156443, 0.0158305, 0.0262935, 0.029908, 0.00935002, 0.0145179, 0.0123771, 0.0364776, 0.0675486, 0.0177602, 0.0233935, 0.017186
88, 49, 0.0106655, 0.040655, 0.011413, 0.0354034, 0.00615563, 0.0200471, 0.00216417, 0.00981127, 0.00413247, 0.00248374, 0.0158873, 0.0269192, 0.01261, 0.0138346, 0.00691006, 0.00329932, 0.0350495, 0.0329554, 0.0366829, 0.0285452, 0.0549511, 0.0284463, 0.0292134, 0.0158823, 0.0221904, 0.0156194, 0.0157235, 0.0263911, 0.0299475, 0.00931709, 0.0145286, 0.0123336, 0.0364129, 0.0673648, 0.0175693, 0.0232383, 0.0169988
89, 49, 0.0106202, 0.0405016, 0.0113197, 0.0353769, 0.00622363, 0.0200995, 0.00215607, 0.00976159, 0.00412317, 0.00247359, 0.0158357, 0.0268034, 0.0125887, 0.0137908, 0.00686966, 0.00332024, 0.0349341, 0.0328583, 0.0364606, 0.0286067, 0.0547713, 0.0283915, 0.0291435, 0.0158954, 0.022025, 0.0155796, 0.0156509, 0.0264646, 0.0299637, 0.00929629, 0.0145434, 0.0123021, 0.0363714, 0.0671886, 0.0174156, 0.0231189, 0.0168484
90, 49, 0.0106037, 0.0403748, 0.0112272, 0.0353536, 0.00629237, 0.0201558, 0.00214401, 0.00971627, 0.00411279, 0.00246664, 0.0157858, 0.0267002, 0.0125646, 0.0137427, 0.00683633, 0.00334178, 0.0348531, 0.0327807, 0.0362717, 0.0287242, 0.0546325, 0.0283287, 0.0290725, 0.0158982, 0.0218994, 0.0155302, 0.0156114, 0.0265046, 0.0299575, 0.00928057, 0.0145523, 0.0122778, 0.0363555, 0.0670527, 0.0173121, 0.0230454, 0.0167469
91, 49, 0.0106049, 0.0402808, 0.0111421, 0.0353376, 0.00635577, 0.0202125, 0.00212865, 0.00968155, 0.00409808, 0.00246411, 0.0157409, 0.0266197, 0.0125397, 0.013694, 0.00681484, 0.00336029, 0.0348064, 0.0327284, 0.036152, 0.028864, 0.0545351, 0.0282733, 0.0290146, 0.0158899, 0.0218132, 0.0154837, 0.0156001, 0.0265085, 0.0299369, 0.00926087, 0.014546, 0.0122535, 0.0363648, 0.0669794, 0.0172631, 0.0230201, 0.0166986
92, 49, 0.0106082, 0.0402224, 0.0110731, 0.0353309, 0.00640717, 0.0202658, 0.00211043, 0.00966366, 0.00407694, 0.00246719, 0.0157039, 0.0265676, 0.0125167, 0.0136501, 0.00680766, 0.00337196, 0.0347871, 0.032701, 0.0361159, 0.0289933, 0.054473, 0.0282377, 0.0289802, 0.0158869, 0.0217599, 0.0154564, 0.0156113, 0.0264789, 0.0299091, 0.00923067, 0.0145193, 0.0122236, 0.0363975, 0.0669754, 0.0172645, 0.0230386, 0.0166998
93, 49, 0.0106009, 0.0401928, 0.0110256, 0.0353307, 0.00644194, 0.0203121, 0.00208966, 0.0096669, 0.00404871, 0.00247661, 0.0156766, 0.0265431, 0.0124981, 0.0136156, 0.00681335, 0.00337458, 0.0347864, 0.0326942, 0.0361537, 0.0290906, 0.0544435, 0.0282261, 0.0289723, 0.0158958, 0.0217326, 0.015456, 0.0156386, 0.0264214, 0.0298788, 0.0091892, 0.014473, 0.0121872, 0.03645, 0.0670307, 0.0173044, 0.0230901, 0.0167388
94, 49, 0.0105779, 0.0401726, 0.0109978, 0.0353275, 0.00645841, 0.0203483, 0.00206713, 0.00969196, 0.00401328, 0.0024923, 0.0156593, 0.0265395, 0.0124844, 0.0135912, 0.00682631, 0.00336839, 0.0347981, 0.0327027, 0.0362349, 0.0291477, 0.0544523, 0.0282343, 0.0289854, 0.0158955, 0.0217321, 0.0154741, 0.015676, 0.0263443, 0.0298482, 0.00914143, 0.0144133, 0.0121484, 0.0365147, 0.0671211, 0.0173656, 0.0231593, 0.0167984
95, 49, 0.0105436, 0.0401389, 0.0109824, 0.0353091, 0.00645834, 0.0203724, 0.00204513, 0.00973581, 0.00397056, 0.00251337, 0.015652, 0.0265487, 0.0124734, 0.0135736, 0.00683983, 0.00335535, 0.0348179, 0.0327207, 0.0363144, 0.0291648, 0.0545047, 0.028252, 0.0290077, 0.015857, 0.0217673, 0.0154964, 0.0157208, 0.0262559, 0.0298154, 0.0090976, 0.0143509, 0.012116, 0.0365815, 0.0672125, 0.0174311, 0.0232307, 0.0168618
96, 49, 0.0105091, 0.0400804, 0.0109699, 0.0352685, 0.00644554, 0.0203841, 0.00202685, 0.00979292, 0.00392097, 0.00253819, 0.0156547, 0.0265644, 0.0124624, 0.0135579, 0.00685021, 0.00333827, 0.0348415, 0.0327422, 0.0363453, 0.0291405, 0.0545933, 0.0282679, 0.0290267, 0.0157773, 0.0218498, 0.015516, 0.0157759, 0.0261644, 0.0297775, 0.00907002, 0.0142988, 0.0121006, 0.0366405, 0.0672709, 0.017488, 0.0232917, 0.0169159
97, 49, 0.0104809, 0.0400006, 0.0109535, 0.0352096, 0.00642416, 0.020383, 0.00201465, 0.00985722, 0.00386582, 0.00256477, 0.0156673, 0.026584, 0.0124502, 0.0135405, 0.00685776, 0.00332004, 0.034867, 0.032764, 0.036295, 0.0290678, 0.0546979, 0.028275, 0.0290342, 0.0156836, 0.0219855, 0.0155374, 0.0158474, 0.0260785, 0.0297368, 0.00906666, 0.0142671, 0.012109, 0.0366848, 0.0672722, 0.0175292, 0.0233353, 0.0169539
98, 49, 0.0104572, 0.0399109, 0.0109326, 0.0351432, 0.00639678, 0.0203671, 0.00200926, 0.00992432, 0.00380698, 0.00259128, 0.0156899, 0.0266061, 0.0124366, 0.0135207, 0.00686451, 0.00330268, 0.0348998, 0.0327896, 0.0361508, 0.0289406, 0.0547939, 0.0282716, 0.0290297, 0.0156048, 0.0221657, 0.0155668, 0.0159367, 0.0260065, 0.0297026, 0.00908636, 0.0142581, 0.0121397, 0.0367122, 0.0672074, 0.0175557, 0.0233619, 0.0169767
99, 49, 0.0104354, 0.0398228, 0.0109162, 0.0350732, 0.00636297, 0.0203318, 0.00201094, 0.00999286, 0.00374594, 0.00261671, 0.015723, 0.0266308, 0.0124221, 0.0134988, 0.00687195, 0.00328654, 0.0349535, 0.032829, 0.0359106, 0.0287673, 0.0548536, 0.0282617, 0.02902, 0.0155547, 0.0223623, 0.0156081, 0.0160342, 0.0259532, 0.0296826, 0.00912131, 0.0142671, 0.012185, 0.0367262, 0.0670787, 0.0175793, 0.0233812, 0.0169951
100, 49, 0.0104162, 0.039739, 0.0109225, 0.0349886, 0.00631933, 0.0202704, 0.00202043, 0.0100652, 0.00368206, 0.00264115, 0.0157668, 0.0266587, 0.0124069, 0.0134756, 0.00688023, 0.00327063, 0.0350435, 0.0328943, 0.0355729, 0.0285839, 0.0548465, 0.0282538, 0.0290173, 0.0155367, 0.0225336, 0.0156665, 0.0161222, 0.0259158, 0.029672, 0.00916459, 0.0142854, 0.012239, 0.0367356, 0.0668937, 0.0176239, 0.0234118, 0.017032
101, 49, 0.0103912, 0.039646, 0.0109735, 0.0348682, 0.00625999, 0.0201748, 0.0020389, 0.0101478, 0.00361143, 0.00266646, 0.0158204, 0.0266886, 0.0123908, 0.0134506, 0.00688902, 0.00325317, 0.0351803, 0.0329946, 0.0351354, 0.0284536, 0.054743, 0.0282606, 0.0290371, 0.0155544, 0.0226419, 0.0157517, 0.016181, 0.025883, 0.0296487, 0.00921408, 0.0143031, 0.0122999, 0.0367529, 0.0666613, 0.017724, 0.0234788, 0.0171212
102, 49, 0.0103334, 0.0395154, 0.0110846, 0.034693, 0.00617847, 0.0200388, 0.0020677, 0.010251, 0.00352795, 0.0026966, 0.0158808, 0.0267171, 0.0123736, 0.0134222, 0.00689852, 0.00323232, 0.0353659, 0.0331345, 0.0345939, 0.0284429, 0.0545225, 0.0282977, 0.0290958, 0.0156258, 0.0226661, 0.0158812, 0.0161966, 0.0258359, 0.0295803, 0.00927011, 0.0143083, 0.0123676, 0.0367934, 0.066389, 0.0179226, 0.0236118, 0.0173056
