frame, steps, LASI, LPSI, RASI, RPSI, RKNE, RTHI, RANK, RTIB, RHEE, RTOE, LKNE, LTHI, LANK, LTIB, LHEE, LTOE, C7, CLAV, LSHO, RBAK, RSHO, STRN, T10, LBHD, LFHD, RBHD, RFHD, RELB, RUPA, RWRA, RWRB, RFIN, LELB, LUPA, LWRA, LWRB, LFIN
51, 200, 0.00630607, 0.0138242, 0.00314022, 0.0133851, 0.00423704, 0.00863244, 0.00291642, 0.00320316, 0.00118862, 0.00147099, 0.0106173, 0.00668048, 0.00541086, 0.0116207, 0.0104949, 0.00388155, 0.0222109, 0.0206975, 0.0235713, 0.01754, 0.0375046, 0.0175534, 0.0183048, 0.0105042, 0.0100063, 0.0106574, 0.00965371, 0.0194693, 0.0202156, 0.00680672, 0.0106901, 0.0072292, 0.0188147, 0.0272618, 0.0090344, 0.00849365, 0.00889802
52, 200, 0.00630608, 0.0146192, 0.00333891, 0.014205, 0.00446964, 0.00904291, 0.00282547, 0.00330203, 0.00108836, 0.001381, 0.0106462, 0.00693672, 0.00544036, 0.0116245, 0.0105242, 0.00389021, 0.0229613, 0.0214425, 0.024218, 0.0181691, 0.0381339, 0.0182861, 0.0190354, 0.0108935, 0.0103118, 0.0111008, 0.00989597, 0.0201497, 0.0208781, 0.00736863, 0.0114488, 0.00778664, 0.0195484, 0.0280438, 0.00954623, 0.00907751, 0.00941285
53, 200, 0.00627017, 0.015422, 0.00350793, 0.0150176, 0.00470213, 0.00942554, 0.00273338, 0.0033829, 0.00100682, 0.00129712, 0.0106478, 0.00717136, 0.00547156, 0.0116271, 0.0105638, 0.00390263, 0.0236729, 0.0221526, 0.0248046, 0.0187485, 0.0387008, 0.018988, 0.0197318, 0.0112985, 0.0105548, 0.0115421, 0.0100959, 0.0207988, 0.0215084, 0.00790594, 0.012177, 0.0083181, 0.0202648, 0.0287765, 0.0100403, 0.00965435, 0.00990962
54, 200, 0.00621739, 0.0162346, 0.00364518, 0.0158212, 0.00491542, 0.0097615, 0.00264172, 0.0034519, 0.000930853, 0.00121499, 0.010644, 0.00740372, 0.00550013, 0.0116269, 0.0106075, 0.00391619, 0.0243337, 0.0228153, 0.0253105, 0.0192773, 0.0391989, 0.019644, 0.0203818, 0.0117095, 0.0107006, 0.0119593, 0.0102317, 0.0214165, 0.0221047, 0.00840701, 0.0128667, 0.00881357, 0.0209552, 0.0294484, 0.0105079, 0.0102154, 0.0103786
55, 200, 0.00616706, 0.0170426, 0.00374995, 0.0166047, 0.00509623, 0.0100387, 0.0025493, 0.00351562, 0.000851334, 0.00112925, 0.010653, 0.00765152, 0.00552199, 0.0116205, 0.0106489, 0.00392843, 0.0249332, 0.0234176, 0.0257288, 0.0197641, 0.0396335, 0.0202423, 0.0209772, 0.0121019, 0.0107426, 0.0123297, 0.0102948, 0.0219977, 0.0226578, 0.00886883, 0.0135075, 0.00926995, 0.0216125, 0.0300572, 0.0109416, 0.0107544, 0.0108126
56, 200, 0.00612769, 0.0178183, 0.0038251, 0.0173495, 0.00524779, 0.0102637, 0.00245502, 0.00357943, 0.000772709, 0.0010376, 0.0106796, 0.00792246, 0.00553425, 0.0116084, 0.0106832, 0.00393672, 0.025456, 0.0239481, 0.026071, 0.0202143, 0.0400096, 0.0207839, 0.0215211, 0.0124445, 0.0107067, 0.0126385, 0.0102936, 0.0225253, 0.0231441, 0.00929601, 0.0140809, 0.00968892, 0.0222345, 0.0306112, 0.0113376, 0.0112687, 0.0112085
57, 200, 0.00609569, 0.0185359, 0.00387493, 0.0180387, 0.00537999, 0.0104549, 0.00236051, 0.00364732, 0.000718791, 0.000943535, 0.0107194, 0.00821337, 0.00553548, 0.0115966, 0.0107073, 0.00393798, 0.0258777, 0.0243952, 0.0263562, 0.0206271, 0.0403195, 0.0212867, 0.0220267, 0.0127251, 0.0106274, 0.0128852, 0.0102494, 0.0229779, 0.0235397, 0.00969431, 0.0145687, 0.0100735, 0.0228206, 0.0311228, 0.0116947, 0.0117561, 0.0115669
58, 200, 0.00606313, 0.0191881, 0.00390438, 0.0186688, 0.00549792, 0.0106332, 0.00226962, 0.00372604, 0.000716608, 0.000853622, 0.010764, 0.0085114, 0.00552533, 0.0115908, 0.0107186, 0.00392972, 0.0261764, 0.0247477, 0.0265958, 0.0209954, 0.0405466, 0.0217629, 0.0224994, 0.012975, 0.0105108, 0.0130849, 0.0101853, 0.0233576, 0.0238561, 0.0100503, 0.0149742, 0.0104139, 0.0233639, 0.0315947, 0.0120104, 0.012209, 0.0118854
59, 200, 0.00602525, 0.0197848, 0.00392008, 0.0192453, 0.00560406, 0.0108193, 0.00218704, 0.00382901, 0.000768414, 0.000772794, 0.0108033, 0.00879679, 0.00550488, 0.0115901, 0.0107165, 0.00391196, 0.0263482, 0.0249989, 0.0267914, 0.0213019, 0.0406758, 0.0222003, 0.0229247, 0.0132412, 0.010343, 0.013257, 0.010115, 0.0236918, 0.0241377, 0.0103255, 0.0153128, 0.0106812, 0.0238533, 0.0320172, 0.0122829, 0.0126171, 0.0121619
60, 200, 0.00598106, 0.0203342, 0.00392851, 0.0197691, 0.00570432, 0.0110318, 0.00211831, 0.00397065, 0.000853915, 0.000703706, 0.0108238, 0.00904938, 0.00547708, 0.011588, 0.0107035, 0.00388793, 0.0264074, 0.0251538, 0.0269479, 0.0215133, 0.0407057, 0.0225748, 0.02328, 0.0135316, 0.0101353, 0.0134128, 0.0100458, 0.0240061, 0.0244239, 0.0104785, 0.0155855, 0.0108404, 0.0242803, 0.0323754, 0.012519, 0.0129747, 0.0124009
61, 200, 0.0059319, 0.0208332, 0.00393306, 0.0202329, 0.00580646, 0.011279, 0.0020684, 0.00415347, 0.000953109, 0.00064866, 0.0108154, 0.00925712, 0.00544555, 0.0115793, 0.0106846, 0.00386208, 0.026384, 0.0252326, 0.0270887, 0.021597, 0.0406581, 0.0228721, 0.0235539, 0.0138051, 0.00993717, 0.0135505, 0.00998607, 0.0243085, 0.0247252, 0.0104956, 0.0157788, 0.0108774, 0.0246393, 0.0326589, 0.0127361, 0.0132823, 0.012616
62, 200, 0.00588153, 0.0212789, 0.00393259, 0.020634, 0.00591489, 0.0115543, 0.00203754, 0.00436182, 0.001055, 0.000608955, 0.0107783, 0.00942159, 0.00541157, 0.0115619, 0.0106623, 0.00383702, 0.0263176, 0.0252682, 0.0272501, 0.0215509, 0.0405727, 0.0230995, 0.0237581, 0.0140149, 0.00979876, 0.0136627, 0.00994604, 0.0245918, 0.0250207, 0.0104129, 0.0158912, 0.0108203, 0.0249257, 0.032867, 0.0129567, 0.0135435, 0.0128262
63, 200, 0.00583573, 0.0216809, 0.0039227, 0.0209843, 0.00602744, 0.0118366, 0.00201943, 0.00456857, 0.00115413, 0.000583186, 0.0107218, 0.00955485, 0.00537505, 0.0115352, 0.0106381, 0.00381405, 0.0262454, 0.0252985, 0.0274581, 0.0214081, 0.0404939, 0.0232864, 0.0239245, 0.0141507, 0.00973359, 0.0137487, 0.00993053, 0.0248392, 0.0252639, 0.0103133, 0.0159505, 0.0107394, 0.0251383, 0.0330051, 0.0132013, 0.0137648, 0.013051
64, 200, 0.00579975, 0.022055, 0.00389843, 0.0213038, 0.00613263, 0.0120961, 0.00200619, 0.00474982, 0.00124743, 0.000568237, 0.0106574, 0.00967369, 0.00533879, 0.0115001, 0.0106174, 0.00379572, 0.0261948, 0.0253578, 0.0277144, 0.0212273, 0.040457, 0.0234751, 0.0240961, 0.0142399, 0.00972046, 0.0138199, 0.00993472, 0.0250267, 0.0253886, 0.0103076, 0.0160073, 0.0107297, 0.0252864, 0.0330832, 0.0134843, 0.0139572, 0.0133054
65, 200, 0.00577303, 0.0224109, 0.00385765, 0.0216095, 0.00621624, 0.0123094, 0.00199389, 0.00489602, 0.00133394, 0.000561464, 0.0105971, 0.00979469, 0.00530852, 0.0114619, 0.0106086, 0.00378492, 0.026186, 0.0254749, 0.0280038, 0.0210867, 0.0404766, 0.0237168, 0.0243215, 0.0143156, 0.0097326, 0.013894, 0.00994754, 0.0251194, 0.0253088, 0.0105245, 0.0161167, 0.0109003, 0.0253939, 0.0331166, 0.0138161, 0.0141366, 0.0136011
66, 200, 0.00574553, 0.0227517, 0.00380192, 0.0219119, 0.00627711, 0.0124735, 0.00198169, 0.00500927, 0.0014145, 0.000560882, 0.0105556, 0.00992808, 0.00528835, 0.01143, 0.0106155, 0.00378179, 0.0262313, 0.0256716, 0.0283012, 0.0210811, 0.0405568, 0.0240771, 0.024656, 0.0143992, 0.00975767, 0.0139924, 0.00995611, 0.0250586, 0.0248942, 0.0111244, 0.0163239, 0.0113844, 0.0255018, 0.0331181, 0.0142182, 0.0143318, 0.0139603
67, 200, 0.00570012, 0.0230753, 0.00373145, 0.0222135, 0.00632942, 0.0125997, 0.00196834, 0.00508997, 0.00148972, 0.000564845, 0.010547, 0.0100745, 0.00527832, 0.0114145, 0.0106352, 0.00378334, 0.0263554, 0.0259703, 0.0285703, 0.0213213, 0.0407308, 0.024617, 0.0251518, 0.014527, 0.00979279, 0.0141577, 0.00995109, 0.0247573, 0.0239058, 0.0123279, 0.0166604, 0.0123687, 0.0256765, 0.0330907, 0.0147512, 0.0145982, 0.0144436
68, 200, 0.00563128, 0.023336, 0.00365809, 0.0224737, 0.00638162, 0.0126901, 0.00195224, 0.0051285, 0.00155836, 0.000572622, 0.0105697, 0.0102193, 0.00527623, 0.0114206, 0.0106619, 0.0037866, 0.0267629, 0.0264345, 0.0287306, 0.0218583, 0.0411994, 0.0251458, 0.0257005, 0.0148949, 0.00980646, 0.0145604, 0.00992454, 0.0242616, 0.0219724, 0.0142895, 0.0171004, 0.0140154, 0.0260489, 0.0329985, 0.01553, 0.0150286, 0.0151819
69, 200, 0.00562396, 0.0233729, 0.00368384, 0.0225388, 0.00640535, 0.0127189, 0.00193368, 0.00510927, 0.00161322, 0.000583821, 0.0105705, 0.0103152, 0.00527775, 0.0114399, 0.0106956, 0.00379442, 0.028129, 0.0271646, 0.0286378, 0.0221273, 0.0425001, 0.0244953, 0.02544, 0.0161152, 0.0096308, 0.0156529, 0.009865, 0.0245966, 0.0195876, 0.0161048, 0.0174181, 0.015628, 0.0267322, 0.032721, 0.016352, 0.0155273, 0.0160327
70, 200, 0.00574842, 0.0233774, 0.00383165, 0.0225673, 0.00642375, 0.0127103, 0.00190489, 0.00503798, 0.00164913, 0.000591972, 0.0105536, 0.0103752, 0.00527609, 0.0114665, 0.0107396, 0.00380637, 0.0298445, 0.027854, 0.0285322, 0.0216738, 0.0440572, 0.0228633, 0.0244039, 0.0177643, 0.00925091, 0.0169738, 0.00978946, 0.0261473, 0.0188204, 0.0164317, 0.0174436, 0.0159635, 0.0272752, 0.0324507, 0.0165334, 0.0156499, 0.0162576
71, 200, 0.00590629, 0.0235593, 0.00397217, 0.0227472, 0.00647485, 0.0126993, 0.00186359, 0.00493716, 0.00167377, 0.00059509, 0.010557, 0.0104391, 0.0052738, 0.0115014, 0.0107874, 0.00381788, 0.0309896, 0.0282786, 0.0285814, 0.0211632, 0.0452085, 0.0216187, 0.0236239, 0.0189621, 0.00894544, 0.0179014, 0.00972784, 0.0277499, 0.0191934, 0.0158148, 0.0172161, 0.0154329, 0.0275239, 0.0323865, 0.0164227, 0.0155999, 0.0161512
72, 200, 0.00604825, 0.0239392, 0.00404369, 0.0230908, 0.00654714, 0.0126887, 0.00181427, 0.00482631, 0.00169135, 0.000594206, 0.0105901, 0.0105208, 0.00527344, 0.0115412, 0.0108346, 0.00382728, 0.0312955, 0.028391, 0.0289907, 0.0208435, 0.0455921, 0.0212504, 0.0233854, 0.0193387, 0.00890342, 0.0181712, 0.00978151, 0.0287306, 0.0205003, 0.0147336, 0.017178, 0.0144608, 0.027438, 0.0325201, 0.0161947, 0.015409, 0.015906
73, 200, 0.00612588, 0.0244916, 0.00399373, 0.0235723, 0.00662905, 0.0126847, 0.00176153, 0.00471939, 0.00170535, 0.000590956, 0.0106669, 0.0106366, 0.00527519, 0.0115844, 0.010877, 0.00383252, 0.0308592, 0.0283467, 0.0298481, 0.0211019, 0.045141, 0.0221404, 0.0238918, 0.0188683, 0.00922573, 0.0178081, 0.0100099, 0.0282187, 0.0221267, 0.014384, 0.0177944, 0.0141826, 0.0273755, 0.0328804, 0.0160651, 0.0152153, 0.0157802
74, 200, 0.00620778, 0.0249834, 0.00394959, 0.0240019, 0.00667428, 0.0126647, 0.0017139, 0.00462185, 0.0017111, 0.000586681, 0.0107432, 0.0107558, 0.00527572, 0.0116203, 0.0109132, 0.00383627, 0.0307435, 0.0284654, 0.0305982, 0.021581, 0.0451027, 0.0229044, 0.0244009, 0.0185616, 0.0095828, 0.0176232, 0.0102553, 0.0276613, 0.0230398, 0.0146285, 0.0183439, 0.0144571, 0.0275185, 0.0332629, 0.0161474, 0.0152113, 0.0158575
75, 200, 0.00629709, 0.0254047, 0.00393101, 0.0243739, 0.00669836, 0.012646, 0.00167307, 0.00454091, 0.00171251, 0.000582153, 0.0108147, 0.010877, 0.00527182, 0.0116475, 0.0109359, 0.00383609, 0.030905, 0.02868, 0.0311961, 0.02207, 0.0454309, 0.0233584, 0.0247761, 0.0184566, 0.00990193, 0.0176048, 0.0104923, 0.0273876, 0.0234895, 0.0150091, 0.0187186, 0.0148299, 0.027704, 0.03363, 0.016327, 0.0153139, 0.0160156
76, 200, 0.00638298, 0.0257963, 0.00392468, 0.0247211, 0.00673082, 0.0126533, 0.00163774, 0.00447971, 0.00171167, 0.000577134, 0.0108837, 0.0110006, 0.00526014, 0.0116658, 0.0109393, 0.00382964, 0.0311513, 0.0289275, 0.031685, 0.0225228, 0.0458869, 0.0237061, 0.0251083, 0.0184334, 0.0101738, 0.0176485, 0.0106991, 0.0272721, 0.0237801, 0.0153647, 0.018985, 0.015164, 0.0278656, 0.0339736, 0.0165657, 0.0154747, 0.0162223
77, 200, 0.00646143, 0.0261749, 0.00392371, 0.0250557, 0.00679534, 0.0127001, 0.00160648, 0.00443542, 0.00170975, 0.000571867, 0.0109469, 0.0111179, 0.00524003, 0.0116757, 0.0109229, 0.00381667, 0.0314037, 0.0291888, 0.0320689, 0.0229072, 0.0463533, 0.0240508, 0.0254447, 0.0184704, 0.0103806, 0.0177411, 0.0108506, 0.0272502, 0.0240339, 0.015645, 0.0191841, 0.0154241, 0.0279987, 0.03427, 0.0168571, 0.0156802, 0.016478
78, 200, 0.00653126, 0.0265414, 0.00392386, 0.0253781, 0.00690189, 0.0127852, 0.00157888, 0.00440442, 0.00171009, 0.000567655, 0.0110033, 0.0112198, 0.00521339, 0.0116758, 0.0108904, 0.00379853, 0.0316338, 0.0294508, 0.0323464, 0.0232209, 0.0467608, 0.024421, 0.0257917, 0.0185834, 0.0105275, 0.017898, 0.0109522, 0.027295, 0.0243007, 0.0158458, 0.0193449, 0.0156121, 0.0281187, 0.0345026, 0.0171883, 0.0159198, 0.0167756
79, 200, 0.00659342, 0.0268886, 0.00392023, 0.0256817, 0.00703631, 0.0128942, 0.00155702, 0.00438828, 0.00171624, 0.000566033, 0.0110575, 0.0113035, 0.00518304, 0.0116612, 0.010846, 0.00377712, 0.0318311, 0.0296966, 0.0325203, 0.0234862, 0.0470735, 0.0248031, 0.0261302, 0.0187753, 0.0106431, 0.0181183, 0.0110369, 0.0273913, 0.0245928, 0.0159914, 0.019492, 0.0157516, 0.028238, 0.0346712, 0.0175301, 0.016173, 0.0170884
80, 200, 0.00664977, 0.0272066, 0.00390787, 0.0259571, 0.00716906, 0.0130084, 0.00154422, 0.00439191, 0.00172831, 0.000567317, 0.0111159, 0.0113727, 0.00515179, 0.0116284, 0.010795, 0.00375462, 0.0319919, 0.0299154, 0.0326034, 0.0237096, 0.0472863, 0.0251697, 0.0264379, 0.0190123, 0.010756, 0.0183721, 0.0111299, 0.0275216, 0.0248916, 0.0161115, 0.01964, 0.0158694, 0.0283609, 0.0347915, 0.0178481, 0.0164156, 0.0173806
81, 200, 0.0067004, 0.0274859, 0.00388528, 0.0261955, 0.0072792, 0.013116, 0.00154179, 0.00441581, 0.00174303, 0.000570432, 0.0111796, 0.0114326, 0.00512211, 0.0115803, 0.0107439, 0.00373333, 0.0321186, 0.0301067, 0.0326265, 0.0238774, 0.0474111, 0.0254979, 0.0267036, 0.01923, 0.010876, 0.0186093, 0.0112272, 0.0276651, 0.0251648, 0.0162225, 0.0197897, 0.015979, 0.0284865, 0.034887, 0.0181204, 0.0166327, 0.0176283
82, 200, 0.00674241, 0.0277189, 0.00385483, 0.0263902, 0.00736508, 0.0132149, 0.00154735, 0.00445272, 0.00175667, 0.000573937, 0.0112433, 0.0114857, 0.00509594, 0.0115267, 0.010699, 0.00371509, 0.0322214, 0.0302729, 0.0326261, 0.0239961, 0.0474811, 0.0257718, 0.026925, 0.0193632, 0.0109958, 0.0187781, 0.0113097, 0.0278069, 0.0253884, 0.0163339, 0.019937, 0.0160876, 0.0286083, 0.0349779, 0.0183403, 0.0168201, 0.0178254
83, 200, 0.00677168, 0.0279025, 0.00382059, 0.0265385, 0.0074365, 0.0133081, 0.00155619, 0.00449088, 0.00176702, 0.000576862, 0.0112992, 0.0115317, 0.00507436, 0.011479, 0.010664, 0.00370067, 0.0323132, 0.0304119, 0.0326203, 0.0241054, 0.0475603, 0.0259847, 0.0271007, 0.0193844, 0.0111058, 0.0188496, 0.0113688, 0.0279432, 0.0255543, 0.0164602, 0.0200815, 0.0162071, 0.0287166, 0.03507, 0.0185079, 0.016975, 0.017973
84, 200, 0.00678627, 0.0280398, 0.00378643, 0.0266431, 0.00750347, 0.0133971, 0.00156378, 0.00452104, 0.00177485, 0.00057922, 0.011341, 0.0115686, 0.00505727, 0.011445, 0.0106401, 0.00369012, 0.0324011, 0.0305219, 0.032606, 0.024241, 0.0477089, 0.0261461, 0.0272339, 0.019322, 0.0112087, 0.0188401, 0.0114192, 0.0280747, 0.0256702, 0.0166123, 0.0202238, 0.0163471, 0.0288038, 0.0351564, 0.0186303, 0.0170956, 0.0180788
85, 200, 0.00678878, 0.0281402, 0.00375526, 0.0267135, 0.0075685, 0.0134786, 0.00156777, 0.00454148, 0.00178426, 0.000582089, 0.0113649, 0.0115966, 0.00504362, 0.0114266, 0.0106272, 0.00368319, 0.032486, 0.0306102, 0.0325898, 0.0244044, 0.0479265, 0.0262753, 0.0273419, 0.0192307, 0.0113229, 0.0187971, 0.0114857, 0.0281971, 0.0257574, 0.0167793, 0.020356, 0.0164983, 0.0288658, 0.0352348, 0.0187254, 0.017188, 0.018161
86, 200, 0.00678326, 0.0282127, 0.00372877, 0.0267608, 0.00762305, 0.0135436, 0.00156824, 0.00455677, 0.00179943, 0.000586657, 0.0113717, 0.0116193, 0.00503245, 0.0114212, 0.010624, 0.00367965, 0.0325695, 0.0306903, 0.0326017, 0.0245645, 0.0481571, 0.0263846, 0.0274445, 0.0191416, 0.0114722, 0.0187626, 0.0115807, 0.0283004, 0.0258309, 0.0169336, 0.02046, 0.0166361, 0.0289011, 0.0353131, 0.018813, 0.0172608, 0.01824
87, 200, 0.00677034, 0.0282604, 0.00370701, 0.0267917, 0.00765356, 0.0135834, 0.00156693, 0.00457294, 0.00182104, 0.000593119, 0.011367, 0.0116419, 0.00502395, 0.0114251, 0.0106293, 0.00367922, 0.0326526, 0.0307706, 0.0326696, 0.0246808, 0.0483506, 0.0264743, 0.0275459, 0.0190444, 0.0116736, 0.0187506, 0.0116961, 0.0283735, 0.0258913, 0.0170479, 0.020516, 0.0167357, 0.0289126, 0.0353949, 0.0189002, 0.017318, 0.0183232
88, 200, 0.00674798, 0.0282854, 0.00368996, 0.026811, 0.0076543, 0.0135996, 0.00156612, 0.00459485, 0.00184652, 0.000600807, 0.0113582, 0.0116675, 0.00501969, 0.0114358, 0.0106423, 0.00368171, 0.0327274, 0.0308458, 0.0327844, 0.0247273, 0.048494, 0.0265439, 0.0276327, 0.0189192, 0.0119235, 0.0187555, 0.0118141, 0.028409, 0.025941, 0.017104, 0.0205154, 0.0167807, 0.0289055, 0.0354697, 0.0189807, 0.0173578, 0.0184025
89, 200, 0.00671821, 0.0282966, 0.00367897, 0.0268253, 0.00763224, 0.0136049, 0.00156811, 0.00462655, 0.00187226, 0.000608641, 0.0113486, 0.0116947, 0.00502166, 0.0114519, 0.0106623, 0.00368715, 0.0327789, 0.0309037, 0.0329008, 0.0247008, 0.0485969, 0.0265973, 0.0276888, 0.0187797, 0.0121822, 0.0187725, 0.0119134, 0.0284087, 0.0259847, 0.0171006, 0.0204671, 0.0167712, 0.0288865, 0.0355183, 0.0190435, 0.017377, 0.0184646
90, 200, 0.00669139, 0.0283101, 0.00367605, 0.0268433, 0.00759976, 0.0136142, 0.00157481, 0.00467226, 0.00189481, 0.000615567, 0.0113359, 0.0117195, 0.00503063, 0.0114717, 0.0106886, 0.00369556, 0.0327944, 0.0309341, 0.0329703, 0.024619, 0.0486639, 0.0266376, 0.0277086, 0.0186741, 0.0123859, 0.0188034, 0.0119774, 0.0283833, 0.0260219, 0.0170566, 0.020395, 0.0167255, 0.0288609, 0.0355304, 0.0190803, 0.0173739, 0.0184992
91, 200, 0.00668091, 0.0283413, 0.00368171, 0.0268714, 0.00756725, 0.0136359, 0.00158692, 0.00473515, 0.00191305, 0.000621174, 0.011316, 0.0117373, 0.00504529, 0.0114927, 0.0107196, 0.00370656, 0.0327719, 0.0309332, 0.0329724, 0.0245141, 0.0486864, 0.0266588, 0.0276975, 0.0186454, 0.0124865, 0.018848, 0.0120024, 0.0283481, 0.0260454, 0.0170021, 0.0203274, 0.0166714, 0.0288296, 0.0355121, 0.0190906, 0.0173508, 0.0185053
92, 200, 0.00669439, 0.028395, 0.00369518, 0.0269087, 0.00754381, 0.0136709, 0.00160316, 0.00481437, 0.00192962, 0.000626359, 0.0112846, 0.0117454, 0.00506295, 0.0115128, 0.0107533, 0.00371955, 0.0327232, 0.0309053, 0.0329204, 0.0244192, 0.0486576, 0.026649, 0.0276663, 0.0186944, 0.0124813, 0.0188965, 0.0119975, 0.0283148, 0.0260452, 0.0169657, 0.0202848, 0.016635, 0.0287897, 0.0354804, 0.0190817, 0.017313, 0.0184905
93, 200, 0.00673018, 0.0284631, 0.00371478, 0.026947, 0.00753889, 0.0137169, 0.0016205, 0.00490298, 0.00194942, 0.000632937, 0.0112382, 0.0117426, 0.00508063, 0.0115303, 0.0107887, 0.00373408, 0.0326673, 0.0308623, 0.0328489, 0.0243579, 0.0485843, 0.0266023, 0.0276301, 0.0187855, 0.0124085, 0.018935, 0.0119784, 0.0282881, 0.0260126, 0.0169655, 0.0202737, 0.0166319, 0.0287381, 0.0354563, 0.0190636, 0.0172666, 0.0184656
94, 200, 0.0067797, 0.0285317, 0.00373863, 0.026977, 0.0075594, 0.0137703, 0.00163532, 0.00498878, 0.00197617, 0.000642354, 0.0111776, 0.0117304, 0.00509579, 0.0115444, 0.0108247, 0.00374949, 0.032621, 0.0308169, 0.0327927, 0.0243435, 0.0484781, 0.0265248, 0.0276055, 0.0188858, 0.0123142, 0.0189601, 0.0119605, 0.028268, 0.0259504, 0.0170034, 0.0202872, 0.0166629, 0.0286759, 0.0354576, 0.0190452, 0.0172175, 0.0184395
95, 200, 0.00683198, 0.0285912, 0.00376465, 0.0269976, 0.00760441, 0.0138259, 0.00164472, 0.00505818, 0.00200996, 0.000654622, 0.0111111, 0.0117145, 0.00510635, 0.0115561, 0.0108601, 0.00376456, 0.0325937, 0.0307762, 0.0327702, 0.024381, 0.0483457, 0.0264321, 0.0276021, 0.0189873, 0.0122222, 0.0189813, 0.0119499, 0.0282548, 0.0258771, 0.0170651, 0.0203091, 0.0167147, 0.0286099, 0.0354901, 0.0190298, 0.0171689, 0.0184158
96, 200, 0.006876, 0.0286368, 0.0037895, 0.0270135, 0.00766424, 0.0138769, 0.00164736, 0.00510107, 0.00204679, 0.000667991, 0.0110517, 0.0117029, 0.00511088, 0.0115672, 0.0108927, 0.00377767, 0.0325859, 0.030741, 0.0327789, 0.0244622, 0.0481991, 0.0263398, 0.027615, 0.0190881, 0.0121367, 0.0190046, 0.0119429, 0.0282478, 0.0258139, 0.0171302, 0.020323, 0.0167686, 0.0285472, 0.0355453, 0.0190146, 0.0171212, 0.0183921
97, 200, 0.00690301, 0.0286647, 0.00380911, 0.0270274, 0.00772376, 0.013916, 0.00164394, 0.00511431, 0.00207993, 0.000679654, 0.0110096, 0.0117016, 0.00510886, 0.0115782, 0.0109196, 0.00378729, 0.0325915, 0.0307097, 0.0328016, 0.0245646, 0.0480638, 0.0262573, 0.0276287, 0.0191775, 0.0120567, 0.0190252, 0.0119322, 0.0282439, 0.0257692, 0.0171837, 0.020321, 0.0168113, 0.0284917, 0.035605, 0.0189948, 0.0170738, 0.0183642
98, 200, 0.00691031, 0.0286755, 0.00382041, 0.02704, 0.00776717, 0.0139384, 0.00163705, 0.00510202, 0.00210199, 0.000686836, 0.0109904, 0.0117132, 0.00510063, 0.011589, 0.0109377, 0.0037923, 0.0325986, 0.0306797, 0.0328141, 0.0246607, 0.047961, 0.026191, 0.0276316, 0.0192617, 0.0119676, 0.0190439, 0.0119091, 0.0282398, 0.0257366, 0.0172214, 0.0203063, 0.0168396, 0.0284455, 0.0356502, 0.0189701, 0.0170296, 0.0183323
99, 200, 0.00690309, 0.028677, 0.00382308, 0.0270552, 0.00778261, 0.0139437, 0.00163029, 0.00507305, 0.00210812, 0.000687982, 0.0109971, 0.0117377, 0.00508716, 0.0115982, 0.0109452, 0.00379221, 0.032594, 0.0306485, 0.0327952, 0.0247306, 0.0478883, 0.0261469, 0.0276257, 0.0193782, 0.0118347, 0.0190762, 0.0118609, 0.0282357, 0.0257082, 0.0172448, 0.0202873, 0.0168558, 0.0284114, 0.0356684, 0.018945, 0.0169934, 0.0183015
100, 200, 0.00688977, 0.0286781, 0.00381883, 0.027076, 0.00776571, 0.013937, 0.00162684, 0.00503729, 0.00209802, 0.000683329, 0.0110299, 0.0117734, 0.00506969, 0.0116037, 0.0109421, 0.00378743, 0.0325698, 0.0306139, 0.0327392, 0.0247672, 0.0478292, 0.026127, 0.0276189, 0.0195547, 0.0116326, 0.0191348, 0.0117766, 0.0282334, 0.0256806, 0.0172548, 0.0202693, 0.0168609, 0.0283908, 0.0356575, 0.0189232, 0.0169676, 0.0182759
101, 200, 0.00687547, 0.0286799, 0.00380882, 0.0270983, 0.00772039, 0.0139253, 0.00162813, 0.00500184, 0.00207533, 0.000674567, 0.0110843, 0.0118162, 0.00504977, 0.0116029, 0.01093, 0.00377926, 0.0325288, 0.0305762, 0.0326566, 0.0247712, 0.0477756, 0.0261225, 0.0276118, 0.0197656, 0.0113816, 0.0192099, 0.0116603, 0.0282321, 0.0256525, 0.0172506, 0.0202513, 0.0168541, 0.0283805, 0.0356233, 0.0189027, 0.0169483, 0.0182539
102, 200, 0.00686061, 0.0286749, 0.00379248, 0.0271103, 0.00765691, 0.0139134, 0.00163361, 0.00497019, 0.00204563, 0.000664058, 0.0111501, 0.0118604, 0.00502878, 0.0115946, 0.0109122, 0.0037695, 0.032482, 0.0305371, 0.0325646, 0.0247476, 0.0477341, 0.0261162, 0.0275946, 0.0199453, 0.0111434, 0.0192748, 0.011535, 0.0282291, 0.0256222, 0.0172321, 0.0202287, 0.0168349, 0.0283749, 0.035573, 0.0188782, 0.0169292, 0.0182305
