frame, steps, LASI, LPSI, RASI, RPSI, RKNE, RTHI, RANK, RTIB, RHEE, RTOE, LKNE, LTHI, LANK, LTIB, LHEE, LTOE, C7, CLAV, LSHO, RBAK, RSHO, STRN, T10, LBHD, LFHD, RBHD, RFHD, RELB, RUPA, RWRA, RWRB, RFIN, LELB, LUPA, LWRA, LWRB, LFIN
51, 200, 0.0060242, 0.0135145, 0.00372094, 0.0129194, 0.00312322, 0.00704887, 0.00266117, 0.00340002, 0.00096552, 0.00117214, 0.00873427, 0.00504147, 0.00533955, 0.0109262, 0.00991051, 0.00356439, 0.018302, 0.0183737, 0.0318071, 0.0125798, 0.0409416, 0.0162405, 0.0175077, 0.00372871, 0.0113523, 0.00379412, 0.0107085, 0.0161768, 0.0174335, 0.0040905, 0.00654362, 0.00444037, 0.0168237, 0.0292692, 0.00727873, 0.0060789, 0.00734304
52, 200, 0.00594841, 0.0141117, 0.00362572, 0.013535, 0.00333387, 0.00747262, 0.00260221, 0.00349583, 0.00100794, 0.00111542, 0.0088587, 0.00543396, 0.00527113, 0.0108808, 0.00984542, 0.00353302, 0.0191623, 0.0191797, 0.0320007, 0.0132989, 0.0413307, 0.0169931, 0.0182296, 0.00408375, 0.0116294, 0.0041561, 0.011094, 0.0171291, 0.0184104, 0.00438927, 0.00727033, 0.00479883, 0.0176972, 0.0299567, 0.00775438, 0.00671735, 0.0078143
53, 200, 0.00590195, 0.014729, 0.0035855, 0.0141684, 0.00353582, 0.0078859, 0.00253879, 0.00360884, 0.00106984, 0.00105939, 0.00898712, 0.00581089, 0.0052105, 0.0108365, 0.00979182, 0.00350629, 0.0200129, 0.0199713, 0.0321803, 0.0140459, 0.0416892, 0.0177493, 0.0189519, 0.00451807, 0.0118252, 0.00456059, 0.0114227, 0.0180512, 0.0193535, 0.00472888, 0.00802234, 0.00518894, 0.018562, 0.0305959, 0.00823708, 0.00735272, 0.00829042
54, 200, 0.00587732, 0.0153615, 0.00359105, 0.0148132, 0.00372378, 0.00827966, 0.00247401, 0.00373295, 0.00114282, 0.00100634, 0.00911532, 0.00616208, 0.00516281, 0.0107942, 0.00975512, 0.00348667, 0.0208469, 0.0207338, 0.0323739, 0.0148229, 0.042029, 0.0184869, 0.0196692, 0.00500466, 0.0119819, 0.00499, 0.0117131, 0.0189335, 0.0202553, 0.00510888, 0.0087941, 0.0056101, 0.0194162, 0.0312123, 0.0087225, 0.0079808, 0.00876668
55, 200, 0.0058662, 0.0160026, 0.00363156, 0.0154616, 0.00390979, 0.00866273, 0.00241222, 0.00386593, 0.00122105, 0.000958064, 0.00923741, 0.00648012, 0.00512916, 0.0107568, 0.00973389, 0.00347323, 0.0216592, 0.0214604, 0.0325859, 0.0156236, 0.0423771, 0.0191963, 0.0203719, 0.00550978, 0.012137, 0.00542591, 0.0119884, 0.0197697, 0.0211133, 0.00552199, 0.00957477, 0.00605562, 0.0202595, 0.0318146, 0.00920896, 0.00859753, 0.00924163
56, 200, 0.00586172, 0.016641, 0.00369216, 0.0161017, 0.00410454, 0.00903867, 0.00235619, 0.00399987, 0.00129866, 0.000915957, 0.00935524, 0.00676749, 0.00510412, 0.0107295, 0.00971771, 0.00346043, 0.0224476, 0.0221528, 0.0328024, 0.0164349, 0.0427688, 0.0198777, 0.0210468, 0.00600499, 0.0123184, 0.00585363, 0.0122688, 0.0205604, 0.0219321, 0.00595426, 0.0103478, 0.00651219, 0.0210914, 0.0323936, 0.00969556, 0.00919956, 0.00971474
57, 200, 0.00586008, 0.0172629, 0.00375704, 0.0167218, 0.00430857, 0.00939718, 0.00230595, 0.00411892, 0.00136697, 0.000880522, 0.00947876, 0.00703463, 0.00507819, 0.0107167, 0.0096933, 0.00344134, 0.0232102, 0.0228147, 0.0330099, 0.0172342, 0.0432132, 0.020528, 0.0216834, 0.00646474, 0.0125469, 0.00626145, 0.0125641, 0.0213038, 0.0227046, 0.00639211, 0.0110904, 0.0069661, 0.0219104, 0.0329374, 0.010182, 0.00978853, 0.010186
58, 200, 0.00585783, 0.0178549, 0.00381445, 0.0173131, 0.00451772, 0.00972805, 0.0022602, 0.00421293, 0.00141861, 0.000850546, 0.0096151, 0.00728753, 0.00504476, 0.0107191, 0.00965342, 0.00341259, 0.0239425, 0.0234477, 0.0331942, 0.0180049, 0.0436893, 0.0211425, 0.0222823, 0.00686403, 0.012833, 0.00664497, 0.0128644, 0.0219603, 0.0233545, 0.0068576, 0.0117615, 0.00742975, 0.0227282, 0.0334462, 0.0106786, 0.010384, 0.0106655
59, 200, 0.0058503, 0.0184084, 0.00385737, 0.0178701, 0.00472667, 0.0100299, 0.00221891, 0.00428666, 0.00145324, 0.000824176, 0.00976278, 0.00752459, 0.00500409, 0.0107341, 0.00959922, 0.00337567, 0.0246328, 0.0240517, 0.0333441, 0.0187565, 0.0441637, 0.0217371, 0.0228676, 0.00718775, 0.0131732, 0.00700718, 0.0131464, 0.0224519, 0.0237304, 0.00743424, 0.0123163, 0.00796588, 0.0235699, 0.0339373, 0.0112051, 0.0110154, 0.0111723
60, 200, 0.0058418, 0.0189312, 0.00388774, 0.0183992, 0.00492572, 0.0103005, 0.00218317, 0.00434913, 0.00147583, 0.000800737, 0.00991916, 0.00774622, 0.00496091, 0.0107559, 0.0095366, 0.00333471, 0.0252721, 0.0246262, 0.033466, 0.0194746, 0.0446143, 0.0223119, 0.0234479, 0.00744794, 0.0135377, 0.00735158, 0.0133947, 0.0228037, 0.0238149, 0.00812697, 0.0127704, 0.00858273, 0.0244186, 0.0344256, 0.0117487, 0.0116708, 0.0116954
61, 200, 0.00584598, 0.0194485, 0.00391413, 0.0189228, 0.00509903, 0.010525, 0.00215262, 0.00439815, 0.00149035, 0.000780484, 0.0100877, 0.00796175, 0.00491969, 0.010776, 0.00947258, 0.00329419, 0.0258501, 0.0251557, 0.0335159, 0.0201341, 0.0450792, 0.0228342, 0.0240121, 0.00767106, 0.0138841, 0.0076726, 0.0136092, 0.0231151, 0.0237305, 0.0087968, 0.0131392, 0.00917319, 0.0252318, 0.0349605, 0.0122825, 0.0123474, 0.0122042
62, 200, 0.00587369, 0.0199916, 0.00394357, 0.0194721, 0.00523291, 0.010684, 0.00212401, 0.0044202, 0.00149714, 0.000763426, 0.0102728, 0.00818189, 0.00488286, 0.0107867, 0.00941386, 0.00325775, 0.0263212, 0.0256023, 0.0333546, 0.0207314, 0.0456499, 0.0232972, 0.0245595, 0.00785326, 0.0141846, 0.00793073, 0.013808, 0.0234543, 0.0236148, 0.00925905, 0.013393, 0.00958494, 0.025991, 0.0356784, 0.0127649, 0.01309, 0.01264
63, 200, 0.00594659, 0.0205514, 0.00399673, 0.0200336, 0.00531963, 0.0107667, 0.0020947, 0.00440201, 0.00149512, 0.000749654, 0.010457, 0.00839728, 0.00485164, 0.0107876, 0.00936895, 0.00322933, 0.0268296, 0.0259842, 0.0331342, 0.0211524, 0.0462963, 0.0234771, 0.0248787, 0.00810942, 0.014414, 0.00822794, 0.0139844, 0.0238818, 0.0235923, 0.00944962, 0.0135612, 0.00976579, 0.0269195, 0.0366182, 0.013025, 0.0137706, 0.0128536
64, 200, 0.00605035, 0.0210653, 0.00406446, 0.0205375, 0.00536583, 0.0107835, 0.00206355, 0.00434093, 0.00148556, 0.000739079, 0.0106059, 0.00858267, 0.00482803, 0.0107873, 0.00934871, 0.00321339, 0.0274763, 0.0263862, 0.0332256, 0.0213108, 0.046835, 0.0233751, 0.0249287, 0.00852729, 0.0145622, 0.0086493, 0.0141319, 0.0245148, 0.0238685, 0.00950987, 0.013839, 0.00984923, 0.0277886, 0.0372712, 0.0131136, 0.0141359, 0.0129469
65, 200, 0.00613209, 0.0215346, 0.00410795, 0.0209866, 0.0054016, 0.010772, 0.0020283, 0.00424953, 0.00147223, 0.000729352, 0.0107058, 0.00872889, 0.00481568, 0.0107995, 0.00936161, 0.00321234, 0.0279698, 0.0267683, 0.0335106, 0.0213974, 0.0471829, 0.0234611, 0.0250611, 0.0088767, 0.0147114, 0.00897698, 0.0143091, 0.025208, 0.0245385, 0.00950494, 0.01428, 0.00988985, 0.0282592, 0.0375379, 0.0132381, 0.0143091, 0.0130948
66, 200, 0.00617972, 0.0219687, 0.0041254, 0.0213937, 0.00544919, 0.0107642, 0.00198992, 0.00414525, 0.00145834, 0.000719229, 0.010756, 0.00883813, 0.00481467, 0.0108326, 0.00940937, 0.00322615, 0.0282687, 0.0271059, 0.0338714, 0.0215618, 0.0473721, 0.0238168, 0.0253465, 0.00907104, 0.0149323, 0.00915833, 0.0145421, 0.0257488, 0.0253914, 0.00955066, 0.0148211, 0.00997961, 0.0284968, 0.0376818, 0.013407, 0.0144411, 0.0132828
67, 200, 0.00620706, 0.0223616, 0.00413402, 0.0217589, 0.00551302, 0.0107745, 0.00195212, 0.00404248, 0.00144558, 0.000709365, 0.0107708, 0.00892303, 0.00481903, 0.0108847, 0.00948218, 0.00325076, 0.0285206, 0.0274299, 0.0342459, 0.021824, 0.0475509, 0.0242698, 0.0256964, 0.00919339, 0.0152399, 0.00929336, 0.0148276, 0.0261542, 0.026166, 0.00971234, 0.0153691, 0.0101688, 0.0286405, 0.0377932, 0.013636, 0.0145996, 0.0135244
68, 200, 0.00623009, 0.0227165, 0.00414459, 0.0220892, 0.00558723, 0.0108057, 0.00191874, 0.00395238, 0.00143492, 0.000700901, 0.0107769, 0.0090018, 0.00481856, 0.0109445, 0.00956081, 0.00327863, 0.0288056, 0.0277626, 0.0346195, 0.0221268, 0.0477953, 0.0247048, 0.0260487, 0.00932308, 0.0156287, 0.00946558, 0.0151556, 0.026496, 0.0267789, 0.00995343, 0.0158674, 0.0104208, 0.0287456, 0.0378886, 0.0139252, 0.0147918, 0.0138166
69, 200, 0.00626019, 0.0230497, 0.00415982, 0.022401, 0.00566246, 0.0108573, 0.00189232, 0.00388695, 0.00142819, 0.000694235, 0.0107981, 0.00908927, 0.00480439, 0.0109955, 0.00962676, 0.00330279, 0.0291184, 0.0281092, 0.0349911, 0.0224086, 0.048096, 0.0251153, 0.0263954, 0.00950135, 0.0160658, 0.00971254, 0.0154991, 0.0267997, 0.0272572, 0.0102187, 0.0162975, 0.0106863, 0.028839, 0.0379734, 0.0142548, 0.0150038, 0.0141369
70, 200, 0.00630318, 0.0233773, 0.00418071, 0.0227078, 0.00572976, 0.0109276, 0.0018739, 0.00385931, 0.0014285, 0.000688848, 0.0108399, 0.00918878, 0.00477493, 0.011026, 0.0096736, 0.00332104, 0.0294315, 0.0284652, 0.0353354, 0.0226295, 0.0484283, 0.0255241, 0.0267366, 0.0097398, 0.0164977, 0.010039, 0.0158152, 0.0270699, 0.0276429, 0.0104711, 0.0166601, 0.0109341, 0.0289366, 0.0380345, 0.0146048, 0.0152267, 0.0144665
71, 200, 0.00635784, 0.0237003, 0.00420637, 0.0230079, 0.00578151, 0.0110119, 0.0018637, 0.00387631, 0.00143821, 0.000684193, 0.0108885, 0.00929177, 0.00473676, 0.0110357, 0.0097085, 0.00333605, 0.0297266, 0.0288213, 0.035624, 0.0227791, 0.0487641, 0.0259394, 0.0270629, 0.0100191, 0.0168863, 0.0104226, 0.0160712, 0.0273074, 0.0279623, 0.0106973, 0.0169677, 0.0111545, 0.0290458, 0.0380564, 0.0149606, 0.0154595, 0.0147966
72, 200, 0.00641798, 0.0240067, 0.00423373, 0.0232889, 0.00581098, 0.0111005, 0.00186156, 0.00393126, 0.00145635, 0.000680628, 0.0109282, 0.00938809, 0.00469989, 0.0110341, 0.00974296, 0.00335152, 0.0300029, 0.0291665, 0.0358588, 0.0228811, 0.0490637, 0.0263423, 0.0273642, 0.0103031, 0.0172211, 0.0108237, 0.0162613, 0.0275157, 0.0282281, 0.0109011, 0.0172394, 0.0113522, 0.0291663, 0.0380475, 0.0153117, 0.0157013, 0.0151239
73, 200, 0.00647629, 0.0242837, 0.00425976, 0.0235415, 0.00581475, 0.0111831, 0.00186643, 0.00400586, 0.00147946, 0.000679305, 0.0109567, 0.00947543, 0.00467187, 0.0110325, 0.00978324, 0.00336851, 0.0302695, 0.0294874, 0.0360661, 0.0229843, 0.0492898, 0.0266975, 0.0276361, 0.0105603, 0.0175011, 0.0111993, 0.0163971, 0.0277015, 0.0284484, 0.0110954, 0.0174947, 0.0115386, 0.0292901, 0.0380389, 0.015647, 0.0159437, 0.0154426
74, 200, 0.00652748, 0.0245278, 0.00428328, 0.0237665, 0.00579605, 0.0112559, 0.00187666, 0.00408141, 0.0015052, 0.000681547, 0.0109829, 0.00955787, 0.00465473, 0.0110399, 0.00982806, 0.00338516, 0.0305332, 0.0297705, 0.0362653, 0.0231381, 0.0494323, 0.0269771, 0.0278792, 0.0107769, 0.0177192, 0.0115176, 0.0164933, 0.0278726, 0.0286337, 0.0112943, 0.0177518, 0.0117274, 0.029404, 0.038062, 0.0159547, 0.0161718, 0.01574
75, 200, 0.00657146, 0.0247495, 0.00430497, 0.023975, 0.00576692, 0.0113268, 0.00189077, 0.00414897, 0.00153373, 0.000687948, 0.0110148, 0.00963858, 0.00464542, 0.0110598, 0.00987191, 0.00339872, 0.0307933, 0.0300082, 0.036449, 0.0233687, 0.0495164, 0.0271827, 0.028096, 0.0109641, 0.0178633, 0.0117714, 0.0165594, 0.0280352, 0.0287973, 0.0115094, 0.0180231, 0.0119298, 0.0294972, 0.0381282, 0.016225, 0.016373, 0.0160022
76, 200, 0.00661399, 0.0249687, 0.00432655, 0.0241822, 0.00574859, 0.0114095, 0.0019068, 0.00420689, 0.00156502, 0.000697581, 0.0110504, 0.00971468, 0.00463899, 0.0110893, 0.00991024, 0.00340809, 0.0310477, 0.0302075, 0.0365888, 0.0236729, 0.0495925, 0.0273448, 0.0282918, 0.0111522, 0.0179239, 0.0119814, 0.0165983, 0.0281931, 0.0289422, 0.011755, 0.0183109, 0.0121586, 0.0295692, 0.0382224, 0.016458, 0.0165443, 0.016223
77, 200, 0.00666434, 0.0252057, 0.00434964, 0.0244005, 0.00576407, 0.0115126, 0.00192055, 0.0042508, 0.00159661, 0.000707975, 0.0110796, 0.00977919, 0.00463151, 0.0111225, 0.00994194, 0.00341436, 0.0312971, 0.0303846, 0.0366644, 0.0240301, 0.049705, 0.0274984, 0.0284743, 0.0113667, 0.0179063, 0.0121755, 0.0166121, 0.0283494, 0.0290697, 0.0120389, 0.0186102, 0.0124212, 0.0296274, 0.0383243, 0.0166594, 0.0166911, 0.0164039
78, 200, 0.00673015, 0.0254699, 0.0043749, 0.0246328, 0.00582631, 0.0116332, 0.00192628, 0.0042727, 0.00162598, 0.000716446, 0.0110916, 0.00982638, 0.00462064, 0.0111528, 0.00996776, 0.00341929, 0.0315476, 0.0305568, 0.036691, 0.0244154, 0.0498647, 0.0276578, 0.0286523, 0.0116098, 0.0178419, 0.0123694, 0.0166143, 0.0285064, 0.0291769, 0.0123605, 0.0189133, 0.0127162, 0.0296823, 0.0384308, 0.0168355, 0.0168222, 0.0165507
79, 200, 0.0068142, 0.0257599, 0.00440362, 0.0248777, 0.00592996, 0.0117619, 0.00192088, 0.00427225, 0.00165431, 0.000721711, 0.0110821, 0.00985707, 0.00460536, 0.0111766, 0.00998856, 0.00342392, 0.0317987, 0.030735, 0.0367156, 0.0247959, 0.0500412, 0.0278219, 0.0288362, 0.0118612, 0.0177814, 0.012563, 0.0166294, 0.0286609, 0.0292795, 0.012688, 0.0192097, 0.0130165, 0.0297447, 0.0385694, 0.0169909, 0.0169534, 0.016671
80, 200, 0.00691039, 0.0260632, 0.00443663, 0.0251293, 0.00605282, 0.0118861, 0.00190597, 0.00425929, 0.00168519, 0.000724274, 0.0110549, 0.00987893, 0.00458651, 0.0111948, 0.0100065, 0.00342885, 0.0320494, 0.0309326, 0.0368044, 0.0251241, 0.0501821, 0.0280008, 0.0290382, 0.0121138, 0.017757, 0.0127669, 0.0166675, 0.0288126, 0.0294142, 0.0129823, 0.0194975, 0.0132895, 0.0298187, 0.0387242, 0.0171507, 0.0170957, 0.0167959
81, 200, 0.00700482, 0.0263615, 0.0044732, 0.0253809, 0.00616554, 0.0119888, 0.00188511, 0.0042405, 0.00171858, 0.000725137, 0.01102, 0.00990395, 0.00456656, 0.011212, 0.0100255, 0.00343478, 0.0323034, 0.0311649, 0.0369424, 0.0253675, 0.0502891, 0.028213, 0.0292674, 0.012387, 0.0177565, 0.0130024, 0.0167152, 0.0289563, 0.0295218, 0.0132597, 0.0197531, 0.0135448, 0.0299187, 0.0388715, 0.0173457, 0.0172732, 0.0169599
82, 200, 0.00708764, 0.0266426, 0.0045119, 0.0256287, 0.00624259, 0.0120518, 0.00186081, 0.00421142, 0.00174749, 0.000724403, 0.0109907, 0.00994511, 0.0045475, 0.0112313, 0.0100477, 0.00344179, 0.0325511, 0.0314299, 0.0370915, 0.0255095, 0.0503567, 0.0284706, 0.0295197, 0.0126882, 0.0177492, 0.0132682, 0.0167536, 0.0290848, 0.0296112, 0.0135084, 0.0199744, 0.0137729, 0.0300458, 0.038988, 0.0175817, 0.0174821, 0.017169
83, 200, 0.00715703, 0.026901, 0.00455114, 0.025869, 0.00627153, 0.0120697, 0.00183539, 0.00416901, 0.00176399, 0.000721354, 0.0109784, 0.01001, 0.00452968, 0.0112505, 0.0100713, 0.00344893, 0.0327859, 0.03171, 0.0372276, 0.0255801, 0.0503807, 0.0287515, 0.0297801, 0.0130132, 0.0177101, 0.0135423, 0.016778, 0.0292012, 0.029686, 0.0137322, 0.0201699, 0.0139779, 0.0301927, 0.0390807, 0.0178364, 0.0176957, 0.0173976
84, 200, 0.0072159, 0.0271378, 0.00458907, 0.0260978, 0.00625989, 0.0120607, 0.00181237, 0.00412723, 0.0017684, 0.000715911, 0.0109885, 0.0100976, 0.00451233, 0.0112626, 0.0100915, 0.00345474, 0.0330053, 0.0319749, 0.0373562, 0.0256505, 0.0503578, 0.0290087, 0.0300315, 0.0133502, 0.0176299, 0.0137959, 0.0167983, 0.0293191, 0.0297563, 0.0139431, 0.020358, 0.0141709, 0.0303451, 0.0391779, 0.0180775, 0.0178851, 0.0176122
85, 200, 0.0072639, 0.0273571, 0.00462191, 0.0263135, 0.00623191, 0.0120585, 0.00179546, 0.00411413, 0.00177137, 0.000709296, 0.0110186, 0.0101999, 0.00449441, 0.0112602, 0.0101028, 0.00345777, 0.0332102, 0.0321987, 0.0374833, 0.0257827, 0.0503038, 0.0292101, 0.0302624, 0.0136851, 0.0175094, 0.0140121, 0.0168176, 0.0294489, 0.0298322, 0.0141549, 0.0205538, 0.0143645, 0.0304894, 0.0392893, 0.018292, 0.0180409, 0.0178022
86, 200, 0.00729529, 0.027562, 0.00464539, 0.0265164, 0.00621653, 0.0120919, 0.00178667, 0.00415281, 0.0017863, 0.000703529, 0.0110602, 0.0103066, 0.00447484, 0.0112415, 0.0101017, 0.00345701, 0.0334042, 0.0323824, 0.0375953, 0.0259785, 0.0502596, 0.0293661, 0.0304676, 0.0139904, 0.0173647, 0.0141894, 0.0168217, 0.0295855, 0.0299119, 0.0143739, 0.0207543, 0.0145638, 0.0306184, 0.0393902, 0.0184898, 0.0181734, 0.0179808
87, 200, 0.0073035, 0.0277518, 0.00465714, 0.026706, 0.00623452, 0.0121709, 0.00178582, 0.00424451, 0.00181946, 0.000700307, 0.0111038, 0.0104099, 0.00445313, 0.0112122, 0.0100886, 0.00345234, 0.033593, 0.0325476, 0.0376722, 0.026187, 0.0502733, 0.0295087, 0.0306446, 0.0142287, 0.0172306, 0.014334, 0.0167961, 0.0297108, 0.0299807, 0.014598, 0.020942, 0.0147663, 0.0307293, 0.0394465, 0.0186871, 0.018298, 0.0181645
88, 200, 0.00728705, 0.0279248, 0.00465757, 0.0268825, 0.00629015, 0.0122863, 0.00179116, 0.00436828, 0.00186564, 0.000700119, 0.0111461, 0.0105085, 0.00443025, 0.0111829, 0.0100692, 0.00344507, 0.0337804, 0.0327132, 0.0377088, 0.0263599, 0.0503654, 0.0296579, 0.0307948, 0.0143881, 0.0171379, 0.0144597, 0.0167427, 0.0298077, 0.0300198, 0.0148265, 0.0211024, 0.014971, 0.0308196, 0.0394438, 0.0188935, 0.0184254, 0.0183611
89, 200, 0.00724987, 0.0280838, 0.00465057, 0.0270507, 0.00637285, 0.0124185, 0.00179981, 0.00449479, 0.00191313, 0.000701841, 0.011194, 0.0106105, 0.00440939, 0.0111636, 0.0100518, 0.0034375, 0.0339645, 0.032881, 0.0377137, 0.0264875, 0.0505163, 0.0298138, 0.0309224, 0.014505, 0.0170817, 0.0145876, 0.0166752, 0.0298692, 0.030018, 0.015065, 0.0212348, 0.0151832, 0.0308869, 0.0393923, 0.0191078, 0.0185582, 0.0185687
90, 200, 0.00719629, 0.0282335, 0.00464181, 0.0272191, 0.00646542, 0.0125492, 0.00180915, 0.00460331, 0.00195291, 0.000704008, 0.0112603, 0.0107285, 0.00439507, 0.01116, 0.0100437, 0.00343193, 0.0341376, 0.0330405, 0.0376949, 0.0265815, 0.0506898, 0.029966, 0.0310285, 0.0146372, 0.0170341, 0.0147386, 0.0166071, 0.0298961, 0.0299734, 0.0153166, 0.0213439, 0.0154062, 0.030931, 0.0393116, 0.0193196, 0.0186904, 0.0187766
91, 200, 0.00712922, 0.0283743, 0.00463482, 0.0273896, 0.00655104, 0.0126678, 0.00181835, 0.00469092, 0.00198357, 0.000705953, 0.0113516, 0.0108703, 0.00439129, 0.0111754, 0.0100491, 0.00343011, 0.0342866, 0.0331775, 0.0376525, 0.0266415, 0.0508583, 0.0301011, 0.0311049, 0.0148144, 0.0169855, 0.0149252, 0.0165489, 0.0298902, 0.0298896, 0.0155715, 0.0214273, 0.0156308, 0.0309526, 0.0392147, 0.019514, 0.0188091, 0.0189691
92, 200, 0.00705508, 0.0285005, 0.00462862, 0.0275513, 0.00661985, 0.0127728, 0.00182816, 0.00476914, 0.00200915, 0.000707693, 0.0114575, 0.0110308, 0.00439994, 0.0112123, 0.0100698, 0.00343348, 0.0343996, 0.0332806, 0.0375852, 0.026652, 0.0509994, 0.0302036, 0.0311397, 0.0150266, 0.016956, 0.0151497, 0.0165059, 0.0298525, 0.0297719, 0.0158096, 0.021478, 0.0158388, 0.0309499, 0.0391058, 0.0196793, 0.0189, 0.0191323
93, 200, 0.00698585, 0.0286055, 0.00461838, 0.0276849, 0.00667643, 0.0128718, 0.00183898, 0.00485137, 0.0020341, 0.000709141, 0.0115534, 0.0111934, 0.00442043, 0.0112723, 0.0101065, 0.00344341, 0.0344767, 0.0333457, 0.0374955, 0.0266134, 0.0510827, 0.0302541, 0.0311292, 0.0152469, 0.0169679, 0.0154063, 0.0164773, 0.0297886, 0.0296266, 0.0160194, 0.0214982, 0.0160196, 0.0309176, 0.0389885, 0.0198115, 0.0189542, 0.0192591
94, 200, 0.00693327, 0.028684, 0.00459829, 0.0277705, 0.00674129, 0.0129789, 0.00185001, 0.00494338, 0.00206095, 0.000710293, 0.0116134, 0.0113389, 0.00445047, 0.0113514, 0.0101584, 0.00346082, 0.0345372, 0.0333769, 0.0373821, 0.0265631, 0.0510783, 0.0302321, 0.0310812, 0.0154526, 0.0170238, 0.0156807, 0.0164562, 0.0297107, 0.029459, 0.0162142, 0.0215073, 0.0161858, 0.03085, 0.0388673, 0.0199132, 0.0189714, 0.0193504
95, 200, 0.00690317, 0.0287338, 0.00456662, 0.0277971, 0.00684052, 0.0131106, 0.00186061, 0.00504518, 0.00209216, 0.000712077, 0.0116225, 0.0114548, 0.00448723, 0.0114391, 0.0102218, 0.00348535, 0.034616, 0.0333903, 0.0372326, 0.0265605, 0.0509695, 0.0301282, 0.0310108, 0.0156301, 0.0171049, 0.0159537, 0.0164307, 0.0296326, 0.0292707, 0.0164286, 0.0215347, 0.0163694, 0.0307456, 0.0387434, 0.0199944, 0.0189598, 0.0194156
96, 200, 0.00689469, 0.0287578, 0.00453034, 0.0277686, 0.00698944, 0.0132805, 0.00187205, 0.00515919, 0.0021326, 0.000716824, 0.0115815, 0.011539, 0.00452862, 0.0115247, 0.0102911, 0.00351517, 0.0347503, 0.0334131, 0.0370301, 0.0266524, 0.0507551, 0.0299596, 0.030938, 0.0157852, 0.0171779, 0.0162149, 0.0163859, 0.0295647, 0.0290593, 0.0167016, 0.0216043, 0.0166056, 0.0306099, 0.0386128, 0.0200726, 0.0189347, 0.0194732
97, 200, 0.00689948, 0.0287608, 0.00450263, 0.0277011, 0.00718181, 0.0134936, 0.00188727, 0.00529237, 0.00219021, 0.000727995, 0.0115031, 0.0115988, 0.00457398, 0.0116037, 0.0103611, 0.00354742, 0.0349647, 0.0334785, 0.0367574, 0.0268521, 0.0504532, 0.0297758, 0.030884, 0.0159508, 0.0172053, 0.0164756, 0.0163092, 0.0295112, 0.0288225, 0.0170605, 0.0217247, 0.0169185, 0.0304546, 0.0384632, 0.0201723, 0.0189162, 0.0195487
98, 200, 0.00690028, 0.028742, 0.0044936, 0.0276122, 0.0073912, 0.0137406, 0.00190822, 0.0054484, 0.00227387, 0.000749113, 0.0114088, 0.0116485, 0.00462304, 0.0116785, 0.010428, 0.00357884, 0.0352676, 0.0336172, 0.036398, 0.0271359, 0.0501049, 0.0296433, 0.0308679, 0.0161729, 0.0171592, 0.0167653, 0.0161912, 0.0294706, 0.0285582, 0.0175168, 0.0218877, 0.0173169, 0.0302938, 0.0382721, 0.0203214, 0.0189247, 0.0196709
99, 200, 0.00687646, 0.0286956, 0.00450284, 0.0275146, 0.00758557, 0.0139978, 0.00193343, 0.00562028, 0.00238925, 0.000782134, 0.0113257, 0.0117051, 0.00467398, 0.011751, 0.0104881, 0.0036063, 0.035656, 0.0338499, 0.0359482, 0.0274565, 0.049757, 0.0296117, 0.0309047, 0.0164869, 0.0170358, 0.0171165, 0.0160308, 0.0294351, 0.0282583, 0.0180707, 0.0220769, 0.0177994, 0.0301385, 0.0380199, 0.0205427, 0.0189749, 0.0198628
100, 200, 0.00681692, 0.0286207, 0.00452319, 0.0274163, 0.00774447, 0.0142403, 0.00195963, 0.00579489, 0.00253206, 0.000825356, 0.0112787, 0.0117816, 0.00472313, 0.0118182, 0.0105363, 0.00362711, 0.0361225, 0.03418, 0.0354243, 0.0277736, 0.0494433, 0.029692, 0.0309993, 0.0169068, 0.0168555, 0.0175497, 0.0158409, 0.0293959, 0.0279119, 0.0187178, 0.0222768, 0.0183609, 0.0299958, 0.0377057, 0.0208414, 0.0190674, 0.0201293
101, 200, 0.00672766, 0.0285239, 0.00455009, 0.0273206, 0.00786577, 0.0144584, 0.00198579, 0.0059628, 0.00268078, 0.000871476, 0.0112779, 0.0118781, 0.00476672, 0.0118747, 0.010568, 0.00363991, 0.0366563, 0.0345929, 0.0348545, 0.0280782, 0.0491878, 0.0298632, 0.0311429, 0.0174244, 0.0166465, 0.0180643, 0.0156401, 0.0293511, 0.0275229, 0.0194445, 0.0224729, 0.0189884, 0.0298692, 0.0373495, 0.021197, 0.0191861, 0.0204499
102, 200, 0.00662757, 0.0284135, 0.00458534, 0.0272226, 0.00795997, 0.014658, 0.00201377, 0.0061195, 0.00280076, 0.000909058, 0.0113128, 0.0119812, 0.00480343, 0.0119201, 0.0105824, 0.00364567, 0.0372428, 0.0350604, 0.0342726, 0.0283895, 0.0489971, 0.030087, 0.0313162, 0.0180195, 0.0164278, 0.0186459, 0.0154401, 0.0293098, 0.0271189, 0.0202209, 0.0226488, 0.0196545, 0.0297615, 0.0369813, 0.0215704, 0.0193032, 0.020787
