2.9999999999999999e-01, 3.5288999999999998e-01, 1.1767000000000000e-01, -8.2339000000000006e-03, 1.1795000000000000e-02, 9.5906999999999998e-01, 2.6651000000000002e-01, -3.4953000000000001e-01, 1.8162000000000000e-01, -1.4792000000000000e-01, -3.5359000000000002e-01, 2.3447000000000001e-01, -1.9567999999999999e-01, -4.3015999999999999e-02, 6.1454000000000002e-02, 4.1005000000000003e-01, -2.7866999999999997e-01, -3.5983999999999999e-01, 7.0605000000000001e-02, -3.3472000000000002e-01, -2.5974000000000003e-01, 5.7623000000000001e-02
3.2000000000000001e-01, 3.5289999999999999e-01, 1.1766000000000000e-01, -8.3046000000000005e-03, 8.2279999999999992e-03, 9.5901000000000003e-01, 2.7557999999999999e-01, -3.6529000000000000e-01, 1.8694000000000000e-01, -1.4643000000000000e-01, -3.6856000000000000e-01, 2.3810999999999999e-01, -1.9347000000000000e-01, -3.3082000000000000e-02, 5.9276000000000002e-02, 4.0505000000000002e-01, -2.8502000000000000e-01, -3.6174000000000001e-01, 6.9993000000000000e-02, -3.3900000000000002e-01, -2.6046000000000002e-01, 5.6871999999999999e-02
3.4000000000000002e-01, 3.5289999999999999e-01, 1.1767000000000000e-01, -8.2795000000000004e-03, 4.1907000000000003e-03, 9.5889000000000002e-01, 2.8645999999999999e-01, -3.8378000000000001e-01, 1.9309999999999999e-01, -1.4480999999999999e-01, -3.8600000000000001e-01, 2.4204000000000001e-01, -1.9103000000000001e-01, -2.2875000000000000e-02, 5.6751000000000003e-02, 3.9884999999999998e-01, -2.9207000000000000e-01, -3.6421999999999999e-01, 6.9388000000000005e-02, -3.4444999999999998e-01, -2.6089000000000001e-01, 5.6068000000000000e-02
3.5999999999999999e-01, 3.5291000000000000e-01, 1.1768000000000001e-01, -8.1829999999999993e-03, -3.2738000000000000e-04, 9.5869000000000004e-01, 2.9926999999999998e-01, -4.0516000000000002e-01, 2.0010000000000000e-01, -1.4308999999999999e-01, -4.0608000000000000e-01, 2.4632000000000001e-01, -1.8840999999999999e-01, -1.2482999999999999e-02, 5.3870000000000001e-02, 3.9111000000000001e-01, -3.0002000000000001e-01, -3.6697999999999997e-01, 6.8798999999999999e-02, -3.5126000000000002e-01, -2.6088000000000000e-01, 5.5190999999999997e-02
3.8000000000000000e-01, 3.5289999999999999e-01, 1.1769000000000000e-01, -8.0707999999999995e-03, -5.3312999999999998e-03, 9.5838999999999996e-01, 3.1413000000000002e-01, -4.2957000000000001e-01, 2.0796999999999999e-01, -1.4127000000000001e-01, -4.2897999999999997e-01, 2.5106000000000001e-01, -1.8565999999999999e-01, -2.0709999999999999e-03, 5.0778999999999998e-02, 3.8152000000000003e-01, -3.0917000000000000e-01, -3.6973000000000000e-01, 6.8189000000000000e-02, -3.5970999999999997e-01, -2.6025999999999999e-01, 5.4221999999999999e-02
4.0000000000000002e-01, 3.5289999999999999e-01, 1.1770000000000000e-01, -7.9845999999999997e-03, -1.0819000000000000e-02, 9.5796999999999999e-01, 3.3107999999999999e-01, -4.5710000000000001e-01, 2.1676999999999999e-01, -1.3938999999999999e-01, -4.5478000000000002e-01, 2.5635000000000002e-01, -1.8282000000000001e-01, 8.1387000000000004e-03, 4.7787999999999997e-02, 3.6986000000000002e-01, -3.1988000000000000e-01, -3.7219999999999998e-01, 6.7483000000000001e-02, -3.7014000000000002e-01, -2.5885000000000002e-01, 5.3142000000000002e-02
4.1999999999999998e-01, 3.5288999999999998e-01, 1.1771000000000000e-01, -7.9401000000000003e-03, -1.6777000000000000e-02, 9.5743000000000000e-01, 3.5010999999999998e-01, -4.8774000000000001e-01, 2.2659000000000001e-01, -1.3750000000000001e-01, -4.8348000000000002e-01, 2.6230999999999999e-01, -1.7996000000000001e-01, 1.7951999999999999e-02, 4.5269999999999998e-02, 3.5600999999999999e-01, -3.3255000000000001e-01, -3.7408000000000002e-01, 6.6608000000000001e-02, -3.8292999999999999e-01, -2.5650000000000001e-01, 5.1930999999999998e-02
4.4000000000000000e-01, 3.5287000000000002e-01, 1.1771000000000000e-01, -7.9363999999999997e-03, -2.3182999999999999e-02, 9.5676000000000005e-01, 3.7108000000000002e-01, -5.2141000000000004e-01, 2.3752999999999999e-01, -1.3561000000000001e-01, -5.1495000000000002e-01, 2.6895000000000002e-01, -1.7710999999999999e-01, 2.7293999999999999e-02, 4.3496000000000000e-02, 3.3999000000000001e-01, -3.4755000000000003e-01, -3.7504999999999999e-01, 6.5537999999999999e-02, -3.9837000000000000e-01, -2.5307000000000002e-01, 5.0562999999999997e-02
4.6000000000000002e-01, 3.5285000000000000e-01, 1.1771000000000000e-01, -7.9673000000000001e-03, -3.0005000000000000e-02, 9.5592999999999995e-01, 3.9377000000000001e-01, -5.5788000000000004e-01, 2.4965000000000001e-01, -1.3378000000000001e-01, -5.4895000000000005e-01, 2.7627000000000002e-01, -1.7433000000000001e-01, 3.6229999999999998e-02, 4.2526000000000001e-02, 3.2201000000000002e-01, -3.6516999999999999e-01, -3.7469000000000002e-01, 6.4299999999999996e-02, -4.1660000000000003e-01, -2.4851999999999999e-01, 4.9020000000000001e-02
4.7999999999999998e-01, 3.5282999999999998e-01, 1.1770000000000000e-01, -8.0201999999999999e-03, -3.7207999999999998e-02, 9.5492999999999995e-01, 4.1799999999999998e-01, -5.9692000000000001e-01, 2.6293000000000000e-01, -1.3203999999999999e-01, -5.8523000000000003e-01, 2.8427999999999998e-01, -1.7166999999999999e-01, 4.4898000000000000e-02, 4.2209999999999998e-02, 3.0240000000000000e-01, -3.8561000000000001e-01, -3.7252000000000002e-01, 6.2940999999999997e-02, -4.3759999999999999e-01, -2.4293000000000001e-01, 4.7331999999999999e-02
5.0000000000000000e-01, 3.5282999999999998e-01, 1.1770000000000000e-01, -8.0678999999999994e-03, -4.4753000000000001e-02, 9.5374000000000003e-01, 4.4359999999999999e-01, -6.3824999999999998e-01, 2.7723999999999999e-01, -1.3042999999999999e-01, -6.2363000000000002e-01, 2.9303000000000001e-01, -1.6916999999999999e-01, 5.3416999999999999e-02, 4.2283000000000001e-02, 2.8155999999999998e-01, -4.0895999999999999e-01, -3.6812000000000000e-01, 6.1511000000000003e-02, -4.6122000000000002e-01, -2.3652000000000001e-01, 4.5602999999999998e-02
5.2000000000000002e-01, 3.5282999999999998e-01, 1.1769000000000000e-01, -8.0806000000000003e-03, -5.2595000000000003e-02, 9.5235999999999998e-01, 4.7047000000000000e-01, -6.8162000000000000e-01, 2.9232999999999998e-01, -1.2897000000000000e-01, -6.6407000000000005e-01, 3.0264000000000002e-01, -1.6689000000000001e-01, 6.1800000000000001e-02, 4.2480999999999998e-02, 2.5991999999999998e-01, -4.3524000000000002e-01, -3.6118000000000000e-01, 6.0053000000000002e-02, -4.8725000000000002e-01, -2.2955999999999999e-01, 4.4013999999999998e-02
5.4000000000000004e-01, 3.5283999999999999e-01, 1.1769000000000000e-01, -8.0607999999999999e-03, -6.0685000000000003e-02, 9.5077000000000000e-01, 4.9859999999999999e-01, -7.2674000000000005e-01, 3.0780999999999997e-01, -1.2764000000000000e-01, -7.0655000000000001e-01, 3.1324000000000002e-01, -1.6485000000000000e-01, 6.9925000000000001e-02, 4.2640999999999998e-02, 2.3776000000000000e-01, -4.6439000000000002e-01, -3.5165000000000002e-01, 5.8612999999999998e-02, -5.1551000000000002e-01, -2.2228000000000001e-01, 4.2775000000000001e-02
5.6000000000000005e-01, 3.5285000000000000e-01, 1.1769000000000000e-01, -8.0443000000000008e-03, -6.8961999999999996e-02, 9.4899000000000000e-01, 5.2797000000000005e-01, -7.7332000000000001e-01, 3.2324999999999998e-01, -1.2636000000000000e-01, -7.5102999999999998e-01, 3.2490000000000002e-01, -1.6308000000000000e-01, 7.7577999999999994e-02, 4.2736000000000003e-02, 2.1526000000000001e-01, -4.9630999999999997e-01, -3.3970000000000000e-01, 5.7251000000000003e-02, -5.4584999999999995e-01, -2.1484000000000000e-01, 4.2062000000000002e-02
5.7999999999999996e-01, 3.5286000000000001e-01, 1.1769000000000000e-01, -8.0517000000000002e-03, -7.7365000000000003e-02, 9.4703999999999999e-01, 5.5852999999999997e-01, -8.2101000000000002e-01, 3.3821000000000001e-01, -1.2503000000000000e-01, -7.9737000000000002e-01, 3.3755000000000002e-01, -1.6156000000000001e-01, 8.4557999999999994e-02, 4.2825000000000002e-02, 1.9250000000000000e-01, -5.3078000000000003e-01, -3.2574999999999998e-01, 5.6054000000000000e-02, -5.7816000000000001e-01, -2.0741000000000001e-01, 4.1959999999999997e-02
5.9999999999999998e-01, 3.5287000000000002e-01, 1.1768000000000001e-01, -8.0741000000000007e-03, -8.5827000000000001e-02, 9.4494000000000000e-01, 5.9019999999999995e-01, -8.6946000000000001e-01, 3.5233999999999999e-01, -1.2350999999999999e-01, -8.4528000000000003e-01, 3.5092000000000001e-01, -1.6020000000000001e-01, 9.0770000000000003e-02, 4.2941000000000000e-02, 1.6955999999999999e-01, -5.6752999999999998e-01, -3.1041000000000002e-01, 5.5120000000000002e-02, -6.1228000000000005e-01, -2.0016000000000000e-01, 4.2439999999999999e-02
6.2000000000000000e-01, 3.5288000000000003e-01, 1.1768000000000001e-01, -8.1066000000000003e-03, -9.4291000000000000e-02, 9.4274000000000002e-01, 6.2287999999999999e-01, -9.1840999999999995e-01, 3.6548000000000003e-01, -1.2167000000000000e-01, -8.9444000000000001e-01, 3.6468000000000000e-01, -1.5890000000000001e-01, 9.6239000000000005e-02, 4.2993999999999997e-02, 1.4657000000000001e-01, -6.0616000000000003e-01, -2.9437999999999998e-01, 5.4515000000000001e-02, -6.4798000000000000e-01, -1.9322000000000000e-01, 4.3361999999999998e-02
6.4000000000000001e-01, 3.5288000000000003e-01, 1.1767000000000000e-01, -8.1583000000000003e-03, -1.0270000000000000e-01, 9.4045999999999996e-01, 6.5646000000000004e-01, -9.6770000000000000e-01, 3.7767000000000001e-01, -1.1950000000000000e-01, -9.4447000000000003e-01, 3.7844000000000000e-01, -1.5753000000000000e-01, 1.0106999999999999e-01, 4.2766999999999999e-02, 1.2370000000000000e-01, -6.4617999999999998e-01, -2.7834999999999999e-01, 5.4214999999999999e-02, -6.8493999999999999e-01, -1.8665000000000001e-01, 4.4520999999999998e-02
6.6000000000000003e-01, 3.5288999999999998e-01, 1.1766000000000000e-01, -8.2234000000000005e-03, -1.1100000000000000e-01, 9.3811999999999995e-01, 6.9079999999999997e-01, -1.0173000000000001e+00, 3.8913999999999999e-01, -1.1705000000000000e-01, -9.9504999999999999e-01, 3.9190999999999998e-01, -1.5604000000000001e-01, 1.0541000000000000e-01, 4.2005000000000001e-02, 1.0105000000000000e-01, -6.8713999999999997e-01, -2.6289000000000001e-01, 5.4096999999999999e-02, -7.2282000000000002e-01, -1.8040999999999999e-01, 4.5697000000000002e-02
6.8000000000000005e-01, 3.5289999999999999e-01, 1.1766000000000000e-01, -8.2655999999999997e-03, -1.1915000000000001e-01, 9.3574000000000002e-01, 7.2572999999999999e-01, -1.0670999999999999e+00, 4.0026000000000000e-01, -1.1452000000000000e-01, -1.0458000000000001e+00, 4.0492000000000000e-01, -1.5445999999999999e-01, 1.0942000000000000e-01, 4.0536000000000003e-02, 7.8512999999999999e-02, -7.2868999999999995e-01, -2.4829999999999999e-01, 5.3995000000000001e-02, -7.6132999999999995e-01, -1.7437000000000000e-01, 4.6736000000000000e-02
6.9999999999999996e-01, 3.5291000000000000e-01, 1.1766000000000000e-01, -8.2494999999999999e-03, -1.2706999999999999e-01, 9.3332000000000004e-01, 7.6097999999999999e-01, -1.1172000000000000e+00, 4.1150999999999999e-01, -1.1211000000000000e-01, -1.0965000000000000e+00, 4.1743000000000002e-01, -1.5289000000000000e-01, 1.1327000000000000e-01, 3.8341000000000000e-02, 5.5849000000000003e-02, -7.7064999999999995e-01, -2.3458999999999999e-01, 5.3807000000000001e-02, -8.0025999999999997e-01, -1.6835000000000000e-01, 4.7586999999999997e-02
7.1999999999999997e-01, 3.5292000000000001e-01, 1.1767000000000000e-01, -8.1741999999999995e-03, -1.3472999999999999e-01, 9.3084999999999996e-01, 7.9622999999999999e-01, -1.1673000000000000e+00, 4.2330000000000001e-01, -1.1005000000000000e-01, -1.1466000000000001e+00, 4.2956000000000000e-01, -1.5145000000000000e-01, 1.1713999999999999e-01, 3.5507999999999998e-02, 3.2763000000000000e-02, -8.1298999999999999e-01, -2.2156999999999999e-01, 5.3557000000000000e-02, -8.3947000000000005e-01, -1.6227000000000000e-01, 4.8318000000000000e-02
7.3999999999999999e-01, 3.5292000000000001e-01, 1.1769000000000000e-01, -8.0748000000000000e-03, -1.4208000000000001e-01, 9.2832999999999999e-01, 8.3118000000000003e-01, -1.2172000000000001e+00, 4.3591999999999997e-01, -1.0845000000000000e-01, -1.1960999999999999e+00, 4.4146000000000002e-01, -1.5026999999999999e-01, 1.2123000000000000e-01, 3.2117000000000000e-02, 9.0714000000000003e-03, -8.5567000000000004e-01, -2.0899999999999999e-01, 5.3386000000000003e-02, -8.7878000000000001e-01, -1.5612999999999999e-01, 4.9070999999999997e-02
7.6000000000000001e-01, 3.5291000000000000e-01, 1.1770000000000000e-01, -8.0006999999999995e-03, -1.4907999999999999e-01, 9.2574999999999996e-01, 8.6563000000000001e-01, -1.2667999999999999e+00, 4.4941999999999999e-01, -1.0732999999999999e-01, -1.2445999999999999e+00, 4.5329999999999998e-01, -1.4945000000000000e-01, 1.2570999999999999e-01, 2.8171000000000002e-02, -1.5192000000000001e-02, -8.9859999999999995e-01, -1.9677000000000000e-01, 5.3469999999999997e-02, -9.1796999999999995e-01, -1.5007000000000001e-01, 4.9993000000000003e-02
7.8000000000000003e-01, 3.5291000000000000e-01, 1.1770000000000000e-01, -7.9751000000000006e-03, -1.5572000000000000e-01, 9.2310999999999999e-01, 8.9949999999999997e-01, -1.3158000000000001e+00, 4.6366000000000002e-01, -1.0664000000000000e-01, -1.2921000000000000e+00, 4.6522000000000002e-01, -1.4903000000000000e-01, 1.3064000000000001e-01, 2.3633999999999999e-02, -3.9822000000000003e-02, -9.4162000000000001e-01, -1.8492000000000000e-01, 5.3931000000000000e-02, -9.5684999999999998e-01, -1.4424999999999999e-01, 5.1166999999999997e-02
8.0000000000000004e-01, 3.5291000000000000e-01, 1.1770000000000000e-01, -7.9787000000000000e-03, -1.6200000000000001e-01, 9.2042000000000002e-01, 9.3276000000000003e-01, -1.3642000000000001e+00, 4.7832999999999998e-01, -1.0630000000000001e-01, -1.3388000000000000e+00, 4.7727000000000003e-01, -1.4903000000000000e-01, 1.3600999999999999e-01, 1.8533000000000001e-02, -6.4602999999999994e-02, -9.8458000000000001e-01, -1.7360000000000000e-01, 5.4787000000000002e-02, -9.9531000000000003e-01, -1.3883000000000001e-01, 5.2574000000000003e-02
8.1999999999999995e-01, 3.5292000000000001e-01, 1.1770000000000000e-01, -7.9840999999999992e-03, -1.6794000000000001e-01, 9.1771000000000003e-01, 9.6538999999999997e-01, -1.4115000000000000e+00, 4.9307000000000001e-01, -1.0621000000000000e-01, -1.3845000000000001e+00, 4.8943999999999999e-01, -1.4943000000000001e-01, 1.4174000000000000e-01, 1.3014000000000000e-02, -8.9452000000000004e-02, -1.0274000000000001e+00, -1.6292000000000001e-01, 5.5961999999999998e-02, -1.0334000000000001e+00, -1.3386999999999999e-01, 5.4100000000000002e-02
8.3999999999999997e-01, 3.5293000000000002e-01, 1.1769000000000000e-01, -7.9874999999999998e-03, -1.7352999999999999e-01, 9.1498000000000002e-01, 9.9729000000000001e-01, -1.4578000000000000e+00, 5.0756999999999997e-01, -1.0628000000000000e-01, -1.4292000000000000e+00, 5.0163000000000002e-01, -1.5015000000000001e-01, 1.4776000000000000e-01, 7.2881999999999999e-03, -1.1439000000000001e-01, -1.0701000000000001e+00, -1.5298000000000000e-01, 5.7332000000000001e-02, -1.0710000000000000e+00, -1.2942000000000001e-01, 5.5579000000000003e-02
8.5999999999999999e-01, 3.5293999999999998e-01, 1.1769000000000000e-01, -8.0058000000000004e-03, -1.7877999999999999e-01, 9.1227000000000003e-01, 1.0284000000000000e+00, -1.5025999999999999e+00, 5.2163000000000004e-01, -1.0649000000000000e-01, -1.4725999999999999e+00, 5.1370000000000005e-01, -1.5109000000000000e-01, 1.5404999999999999e-01, 1.5218000000000000e-03, -1.3938000000000000e-01, -1.1124000000000001e+00, -1.4388999999999999e-01, 5.8779999999999999e-02, -1.1084000000000001e+00, -1.2556999999999999e-01, 5.6828999999999998e-02
8.8000000000000000e-01, 3.5293999999999998e-01, 1.1768000000000001e-01, -8.0505999999999998e-03, -1.8367000000000000e-01, 9.0961999999999998e-01, 1.0585000000000000e+00, -1.5458000000000001e+00, 5.3512999999999999e-01, -1.0681000000000000e-01, -1.5145000000000000e+00, 5.2547999999999995e-01, -1.5215999999999999e-01, 1.6059000000000001e-01, -4.2399999999999998e-03, -1.6425999999999999e-01, -1.1543000000000001e+00, -1.3575000000000001e-01, 6.0243999999999999e-02, -1.1452000000000000e+00, -1.2239999999999999e-01, 5.7697999999999999e-02
9.0000000000000002e-01, 3.5293000000000002e-01, 1.1768000000000001e-01, -8.1072000000000002e-03, -1.8819000000000000e-01, 9.0703000000000000e-01, 1.0878000000000001e+00, -1.5873999999999999e+00, 5.4805000000000004e-01, -1.0729000000000000e-01, -1.5549999999999999e+00, 5.3688999999999998e-01, -1.5329000000000001e-01, 1.6735000000000000e-01, -1.0073000000000000e-02, -1.8870000000000001e-01, -1.1954000000000000e+00, -1.2859000000000001e-01, 6.1737000000000000e-02, -1.1813000000000000e+00, -1.1996000000000000e-01, 5.8071999999999999e-02
9.2000000000000004e-01, 3.5291000000000000e-01, 1.1768000000000001e-01, -8.1417000000000000e-03, -1.9233000000000000e-01, 9.0454000000000001e-01, 1.1162000000000001e+00, -1.6274000000000000e+00, 5.6035999999999997e-01, -1.0798000000000001e-01, -1.5940000000000001e+00, 5.4788000000000003e-01, -1.5445000000000000e-01, 1.7418000000000000e-01, -1.6094000000000001e-02, -2.1234000000000000e-01, -1.2354000000000001e+00, -1.2239999999999999e-01, 6.3333000000000000e-02, -1.2164999999999999e+00, -1.1826000000000000e-01, 5.7886000000000000e-02
9.3999999999999995e-01, 3.5289999999999999e-01, 1.1768000000000001e-01, -8.1245999999999992e-03, -1.9611999999999999e-01, 9.0215000000000001e-01, 1.1438999999999999e+00, -1.6658999999999999e+00, 5.7201999999999997e-01, -1.0891000000000001e-01, -1.6316999999999999e+00, 5.5850999999999995e-01, -1.5565000000000001e-01, 1.8089000000000000e-01, -2.2360999999999999e-02, -2.3494000000000001e-01, -1.2740000000000000e+00, -1.1715000000000000e-01, 6.5111000000000002e-02, -1.2505999999999999e+00, -1.1720999999999999e-01, 5.7113999999999998e-02
9.5999999999999996e-01, 3.5289999999999999e-01, 1.1770000000000000e-01, -8.0470999999999997e-03, -1.9955999999999999e-01, 8.9985999999999999e-01, 1.1709000000000001e+00, -1.7028000000000001e+00, 5.8294999999999997e-01, -1.1008999999999999e-01, -1.6681999999999999e+00, 5.6884999999999997e-01, -1.5692999999999999e-01, 1.8726999999999999e-01, -2.8842000000000000e-02, -2.5647999999999999e-01, -1.3109000000000000e+00, -1.1282000000000000e-01, 6.7097000000000004e-02, -1.2835000000000001e+00, -1.1670999999999999e-01, 5.5775999999999999e-02
